
[00:00:00.000 --> 00:00:04.020]   [ Silence ]
[01:19:22.960 --> 01:19:26.960]   Could you share some of that?
[01:19:26.960 --> 01:19:40.960]   For me, I think when we got married, I think I just had a lot more simple, like, expectation of what he would want life to look like.
[01:19:40.960 --> 01:19:46.960]   Whereas I had like higher expectations that aren't necessarily wrong in and of itself.
[01:19:46.960 --> 01:19:53.960]   I desire to one day buy a house, I move out right off the bat, and we'll probably rent an apartment.
[01:19:53.960 --> 01:20:03.960]   And I think I pictured like a baby, a newborn child, like with my parents and his parents, and we'll go somewhere there.
[01:20:03.960 --> 01:20:12.960]   But I came, like, initially, like, well, do you feel like you have to have a house?
[01:20:12.960 --> 01:20:23.960]   And I was like, yeah, like, I feel like at some point, like, everyone says that it's very unwise to keep pouring your money out and living in an apartment.
[01:20:23.960 --> 01:20:27.960]   Like, so why is it a financial decision to invest in a home?
[01:20:27.960 --> 01:20:34.960]   So I think that's the right decision, is that everyone says that.
[01:20:34.960 --> 01:20:43.960]   And I think I like really held on to that thought that I really wanted this house.
[01:20:43.960 --> 01:20:44.960]   I really wanted comfort.
[01:20:44.960 --> 01:20:49.960]   I wanted it to be like in Irvine or Huston if we were going to live down here.
[01:20:49.960 --> 01:21:09.960]   And God, as he moved my heart for adoption, he didn't like right away give me like clear green lights to pursue adoption.
[01:21:09.960 --> 01:21:20.960]   There were some roadblocks along the way, one of which I think, like, between the two of us, I was more ready to like fill up my work and stuff.
[01:21:20.960 --> 01:21:23.960]   And God just told me to pray.
[01:21:23.960 --> 01:21:36.960]   And so, like, I think because he didn't give us green lights for adoption right off the bat, I would pray to pay God, like, what exactly do you need me to give up?
[01:21:36.960 --> 01:21:40.960]   What exactly is holding us back from this?
[01:21:40.960 --> 01:21:48.960]   And like very clearly he showed me like this adamant desire to like have a house and have this comfortable lifestyle.
[01:21:48.960 --> 01:21:54.960]   At our kids' sort of college, Everest always challenges me, like, well, what if like our kid were to have a normal life?
[01:21:54.960 --> 01:21:57.960]   Will you feel like they have a very fulfilling life?
[01:21:57.960 --> 01:21:58.960]   Will you be proud of them?
[01:21:58.960 --> 01:22:02.960]   Is there like firm believers in Christ yet?
[01:22:02.960 --> 01:22:04.960]   Do they have like money or whatever?
[01:22:04.960 --> 01:22:17.960]   And so, for the first time, I think over time, God really opened my heart and showed me like, and I would pray these things where it's like, Lord, like, you can have a house.
[01:22:17.960 --> 01:22:27.960]   Like, Lord, you can have the lifestyle that I ever wanted if you let me pursue adoption.
[01:22:27.960 --> 01:22:32.960]   So it was kind of like an almanac scene, right?
[01:22:32.960 --> 01:22:45.960]   So it's like a very clear, what I wanted and what I expected, God took away for something better.
[01:22:45.960 --> 01:23:00.960]   And realizing that our finances can't be spent building up my kingdom here, but it has to be something more worthwhile.
[01:23:00.960 --> 01:23:11.960]   But even so, Everest reminds me, this child who turned 18, leaves the home, never looked back, never became a Christian.
[01:23:11.960 --> 01:23:15.960]   Will you feel like you gave up your house for nothing?
[01:23:15.960 --> 01:23:18.960]   Will you feel like you gave up your life for nothing?
[01:23:18.960 --> 01:23:38.960]   And my prayer is constantly that it will be that I can only be faithful because he's given us this conviction to be faithful in pursuing this for now.
[01:23:38.960 --> 01:23:43.960]   And how great our child turned out.
[01:23:43.960 --> 01:23:48.960]   [inaudible]
[01:23:48.960 --> 01:23:51.960]   At this time, there's a few questions.
[01:23:51.960 --> 01:23:52.960]   Someone sent a question.
[01:23:52.960 --> 01:23:53.960]   I think they're very good.
[01:23:53.960 --> 01:23:58.960]   It would be good to answer them so we could all be educated.
[01:23:58.960 --> 01:24:02.960]   And then we'll wrap up with actually praying for our brothers and sisters.
[01:24:02.960 --> 01:24:15.960]   Because I'd like for us to pray for them and also pray that our church will have this culture part for foster care and adoption.
[01:24:15.960 --> 01:24:22.960]   But actually the next question is, someone asked what are some considerations for domestic versus international adoption?
[01:24:22.960 --> 01:24:28.960]   And I asked if Jason and Jen, how you went through the process between the two.
[01:24:28.960 --> 01:24:37.960]   I think for us, to be honest, we didn't necessarily do a ton of research before.
[01:24:37.960 --> 01:24:48.960]   I think we had a general idea about whether it was foster care, adopt, or if it was straight, infant, domestic adoption, or international adoption.
[01:24:48.960 --> 01:24:57.960]   But I think our idea was kind of, we just kind of felt we needed to adopt a pre-up.
[01:24:57.960 --> 01:25:02.960]   I don't know if those drop-offs are being associated with the other partners at that time.
[01:25:02.960 --> 01:25:06.960]   Just looking at the criteria, we were thinking it was possible.
[01:25:06.960 --> 01:25:10.960]   So that was kind of our thought process.
[01:25:10.960 --> 01:25:22.960]   I think some things that we thought about was, it would be super comfortable with most domestic adoptions are relatively more open.
[01:25:22.960 --> 01:25:29.960]   Which we weren't necessarily really close to, but those are things we obviously consider.
[01:25:29.960 --> 01:25:39.960]   I think we were open to not necessarily adopting an infant, so we were okay with that.
[01:25:39.960 --> 01:25:50.960]   So Maria, you know, a lot of you choose age or gender and have to be open to certain much moderate medical conditions in general to apply.
[01:25:50.960 --> 01:25:56.960]   So I think that was a lot of things we were doing.
[01:25:56.960 --> 01:26:00.960]   But I think later on, we started learning a little bit more.
[01:26:00.960 --> 01:26:05.960]   Yeah, we realized there are really good options for domestic adoption too.
[01:26:05.960 --> 01:26:10.960]   We definitely want to be more educated in and be careful of.
[01:26:10.960 --> 01:26:15.960]   I think fostering should always be a more practical thing.
[01:26:15.960 --> 01:26:25.960]   We were thinking about it initially, but then realizing a lot of people do domestic adoption for a pregnant mom,
[01:26:25.960 --> 01:26:29.960]   which means a baby for their child on the floor.
[01:26:29.960 --> 01:26:40.960]   I realized that pregnant moms and people do more by putting on them to the cost for awareness.
[01:26:40.960 --> 01:26:45.960]   It could be similar for international adoption, but domestic adoption as well.
[01:26:45.960 --> 01:26:50.960]   So that was kind of something we learned.
[01:26:50.960 --> 01:26:58.960]   I think with domestic, there's an aspect to it where you can see that people can change their mind,
[01:26:58.960 --> 01:27:02.960]   versus international where it's kind of set along the back line.
[01:27:02.960 --> 01:27:10.960]   Thinking about certain aspects of that overall, just kind of came down to what we were comfortable with too.
[01:27:10.960 --> 01:27:14.960]   I mean, I know it was a positive teach.
[01:27:14.960 --> 01:27:23.960]   A lot of it, like what I mentioned earlier too, we were more exposed to and heard a lot about the cult already from the get-go,
[01:27:23.960 --> 01:27:25.960]   from just as a family.
[01:27:25.960 --> 01:27:35.960]   We heard a lot about how well they could fix the process and take the procedures involved in fostering parents,
[01:27:35.960 --> 01:27:47.960]   even going through and competing with the doctors and doctors and evaluated physical, mental, and social.
[01:27:47.960 --> 01:27:49.960]   I mean, that's a lot of questions.
[01:27:49.960 --> 01:27:55.960]   It just kind of reassured me too that we were comfortable with the service.
[01:27:55.960 --> 01:28:01.960]   I think overall, I think I have a strong bias for one necessarily.
[01:28:01.960 --> 01:28:07.960]   It's just, it just came down to what we were comfortable with at the time we made the decision.
[01:28:07.960 --> 01:28:09.960]   And that's what we're trying to do.
[01:28:09.960 --> 01:28:17.960]   I have a question about what are some considerations for deciding between fostering versus adopting,
[01:28:17.960 --> 01:28:25.960]   and kind of the response to that, what were some of the thought processes that you guys have been through?
[01:28:25.960 --> 01:28:34.960]   Yeah, so we're just on the very last stage of the process of fostering parents.
[01:28:34.960 --> 01:28:39.960]   I mean, it's not that we wouldn't be open to fostering adoptions at that point.
[01:28:39.960 --> 01:28:46.960]   That was the initial, but for now we are just being certified to be fostering parents.
[01:28:46.960 --> 01:28:57.960]   I think in terms of whether you're choosing to go the route of adopting or go the route of fostering,
[01:28:57.960 --> 01:29:05.960]   I think the initial sort of conviction comes from the same place where you saw a lot of the verses that Paul and Hillary both shared.
[01:29:05.960 --> 01:29:10.960]   I mean, those were things that prompted our hearts and convicted us.
[01:29:10.960 --> 01:29:18.960]   You know, we just thought, I mean, I try to live a golden code as a Christian.
[01:29:18.960 --> 01:29:24.960]   Our children have us, and they have family, and something would happen to us, but if they didn't,
[01:29:24.960 --> 01:29:33.960]   wouldn't we want someone who is a person of faith to take them in so that they would be brought up in that kind of environment?
[01:29:33.960 --> 01:29:41.960]   So, you know, that's why we kind of, you know, one of the motivations of why we wanted to foster.
[01:29:41.960 --> 01:29:54.960]   But as far as like going fostering versus adopting, just as we were learning about the need and just how things work in the system,
[01:29:54.960 --> 01:30:05.960]   it seemed like, as we were talking to our social worker and going through various steps, that there is a very large need of children that are in the system
[01:30:05.960 --> 01:30:12.960]   that have not had their rights relinquished by their parents, right?
[01:30:12.960 --> 01:30:20.960]   And so they are in need of a home, but they're not necessarily in need of adoption at this time.
[01:30:20.960 --> 01:30:26.960]   And, you know, we thought, and I shared about how, okay, what if we bring someone into our house and they stay with us,
[01:30:26.960 --> 01:30:30.960]   you know, because it's indefinite in their fostering. It might be a few weeks, it might be years.
[01:30:30.960 --> 01:30:37.960]   And, yeah, we think about how, you know, of course you're going to want to love as much as you can until you grow to have,
[01:30:37.960 --> 01:30:42.960]   like how can you say goodbye to someone if you have that kind of attachment?
[01:30:42.960 --> 01:30:51.960]   But, you know, I thought about how, you know, even our own children, they're not really ours, right?
[01:30:51.960 --> 01:30:56.960]   They don't possess them. God has given them to us as a gift.
[01:30:56.960 --> 01:31:04.960]   And, yeah, at some point they will, you know, they will leave the home and hope that, you know, they will have a saving faith
[01:31:04.960 --> 01:31:07.960]   and that they will live in a way that's a little bit more.
[01:31:07.960 --> 01:31:14.960]   But the thing that people hope for, the best outcome that people hope for, even from a humanistic standpoint,
[01:31:14.960 --> 01:31:22.960]   is that the children, you take care of them while their biological mother or father or, you know, families
[01:31:22.960 --> 01:31:25.960]   resolve whatever issue they're going through, right?
[01:31:25.960 --> 01:31:34.960]   So whether it is, you know, a homeless or whether they have drug addiction or whether they're in prison or whatever it is that they're going through,
[01:31:34.960 --> 01:31:41.960]   that they can get beyond that, that they can be healed of what it is that they're going through.
[01:31:41.960 --> 01:31:45.960]   And then the child can be restored back to that family.
[01:31:45.960 --> 01:31:49.960]   There can be that, right, that healing and there can be that reconciliation.
[01:31:49.960 --> 01:31:54.960]   And so, you know, again, for just a humanistic example, that's what the agency is hoping for.
[01:31:54.960 --> 01:32:00.960]   But as Christians, you know, our prayer really is that, yeah, that that can happen.
[01:32:00.960 --> 01:32:05.960]   That there can be healing, not just healing of a psychological or emotional nature,
[01:32:05.960 --> 01:32:11.960]   but in the time that we have a child, that we can pour out our love and share the love of God.
[01:32:11.960 --> 01:32:19.960]   And then, you know, if that's the only avenue that they have, they can take that.
[01:32:19.960 --> 01:32:27.960]   And then if God works in mysterious ways, that can be one avenue through which the gospel is introduced.
[01:32:28.960 --> 01:32:33.960]   And last question.
[01:32:33.960 --> 01:32:40.960]   It was, I think it's a common question that people, I think, and fear is,
[01:32:40.960 --> 01:32:47.960]   is it a common problem that some of the parents face in treating their biological versus adopted children differently?
[01:32:47.960 --> 01:32:50.960]   How do you deal with this hard issue?
[01:32:50.960 --> 01:32:57.960]   [laughter]
[01:32:57.960 --> 01:33:00.960]   If I make a mistake, please jump in.
[01:33:00.960 --> 01:33:02.960]   [laughter]
[01:33:02.960 --> 01:33:07.960]   Yeah, I mean, for me, that was one of the things I shared was a big concern.
[01:33:07.960 --> 01:33:12.960]   Can I love my non-biological child just as much as my biological child?
[01:33:12.960 --> 01:33:14.960]   The simple answer is yes.
[01:33:14.960 --> 01:33:18.960]   The simple answer is yes, I can and I do love Ellie.
[01:33:18.960 --> 01:33:27.960]   But the interesting thing is, you know, out of the flesh, there are days that I love Ellie more than I do Jonathan.
[01:33:27.960 --> 01:33:30.960]   There are days I love Jonathan more than Ellie.
[01:33:30.960 --> 01:33:32.960]   And there are days I don't like either of them.
[01:33:32.960 --> 01:33:35.960]   [laughter]
[01:33:35.960 --> 01:33:40.960]   So, it doesn't matter if they're biological or non-biological.
[01:33:40.960 --> 01:33:45.960]   Because from the beginning, it was true.
[01:33:45.960 --> 01:33:54.960]   And to be honest, I don't know if everybody's like that, but for us, it's been, I just don't think about it.
[01:33:54.960 --> 01:34:02.960]   It just doesn't become because here's a child and every day I wake up and I tell myself, she's my adopted child.
[01:34:02.960 --> 01:34:04.960]   That's not how I think.
[01:34:04.960 --> 01:34:08.960]   I wake up and she's my daughter and she's annoying.
[01:34:08.960 --> 01:34:10.960]   [laughter]
[01:34:10.960 --> 01:34:21.960]   And I say, "She won't dad." Or there's times that she comes and she hugs me and we cuddle and tell stories and she reads.
[01:34:21.960 --> 01:34:24.960]   She's very different than Jonathan, obviously, she's a female.
[01:34:24.960 --> 01:34:27.960]   But also personality, very different.
[01:34:27.960 --> 01:34:30.960]   So for me, it hasn't been.
[01:34:30.960 --> 01:34:36.960]   And obviously, yeah, I mean, it's a choice.
[01:34:36.960 --> 01:34:41.960]   I don't know if that's the case for everybody, but for me it hasn't been.
[01:34:41.960 --> 01:34:45.960]   And certainly, maybe that's by God's grace.
[01:34:45.960 --> 01:34:48.960]   But yeah, for me it hasn't been.
[01:34:48.960 --> 01:35:17.960]   [inaudible]
[01:35:17.960 --> 01:35:46.960]   [inaudible]
[01:35:46.960 --> 01:36:08.960]   [inaudible]
[01:36:08.960 --> 01:36:19.960]   I think one of the good things about having a child, a biological child, is I can kind of describe.
[01:36:19.960 --> 01:36:31.960]   There were times when he was going through some awkward stage that I wanted to keep my distance in the front end.
[01:36:31.960 --> 01:36:34.960]   I wondered where did this child come from?
[01:36:34.960 --> 01:36:36.960]   [laughter]
[01:36:36.960 --> 01:36:45.960]   And it's like, there was an awkward stage that I, you know, I had a hard time with my own biological child.
[01:36:45.960 --> 01:36:51.960]   And so, you know, she's given me some of those things too.
[01:36:51.960 --> 01:37:02.960]   But I think because I felt that with my own biological child, it's really not that important.
[01:37:02.960 --> 01:37:07.960]   And those days when she acts up and I feel like, oh, I need to pray for love.
[01:37:07.960 --> 01:37:17.960]   So I think for us, I think you and I are pretty much on the same page that if there are those days where I struggle loving this child,
[01:37:17.960 --> 01:37:23.960]   I mean, first of all, it's my own fulfillment, and it's not because she's adopted.
[01:37:23.960 --> 01:37:25.960]   It's because she's acting up.
[01:37:25.960 --> 01:37:27.960]   And I'm not impatient.
[01:37:27.960 --> 01:37:31.960]   I know what's great, and I need to deal with this with the grace of God providing.
[01:37:31.960 --> 01:37:37.960]   I think that part, I feel the same with my biological child and my non-biological.
[01:37:37.960 --> 01:37:41.960]   I need God's grace to bring both of them up in a way that isn't blurred.
[01:37:41.960 --> 01:37:51.960]   But that's how I feel about, you know, my own heart towards my children.
[01:37:53.960 --> 01:38:03.960]   Okay, so there are some common themes that came up, and I certainly, hearing their story and why, and, you know,
[01:38:03.960 --> 01:38:06.960]   some messages and preaching right here, brother.
[01:38:06.960 --> 01:38:13.960]   You know, very encouraged, and you see their love and sacrifice, and, you know, it's encouraging.
[01:38:13.960 --> 01:38:26.960]   So let's end it by maybe, you know, let's split up, and then maybe you guys come, and we'll go to different, let's pray for them, you know,
[01:38:26.960 --> 01:38:34.960]   through the process right now, and also pray that God would give our church this culture of adopting and foster care.
[01:38:34.960 --> 01:38:38.960]   And I think they are, you know, pioneers here.
[01:38:38.960 --> 01:38:45.960]   You know, we kind of, you know, did it, and then we have our brothers and sisters here who are pioneers,
[01:38:45.960 --> 01:38:53.960]   and we hope that, you know, they will be an example to other brothers and sisters in our church, and we'll see more of that.
[01:38:53.960 --> 01:39:00.960]   So why don't we do that, maybe, can you guys go in different places, and then if you can kind of balance yourselves,
[01:39:00.960 --> 01:39:10.960]   and we will pray for where they are right now in their process, their child who has not been set yet.

