
[00:00:00.000 --> 00:00:05.720]   Let's gather into our tables take our seats and we'll pray to get ready for tonight's Bible study
[01:27:00.400 --> 01:27:06.400]   because the Word of God is going to be like a light that shines on other people's sin,
[01:27:06.400 --> 01:27:09.400]   on mistakes they're making, what are they doing, what they shouldn't be doing.
[01:27:09.400 --> 01:27:11.400]   That's what's going to happen.
[01:27:11.400 --> 01:27:16.400]   But what humbles us is in the context of loving people that are difficult to love.
[01:27:16.400 --> 01:27:17.400]   It humbles us.
[01:27:17.400 --> 01:27:22.400]   It forces us to take the Word of God and to apply it in our lives,
[01:27:22.400 --> 01:27:25.400]   and it neutralizes arrogance.
[01:27:25.400 --> 01:27:30.400]   You cannot--arrogant people cannot love
[01:27:30.400 --> 01:27:33.400]   because to love somebody, you have to empty yourself.
[01:27:33.400 --> 01:27:35.400]   You have to learn to step in their shoes.
[01:27:35.400 --> 01:27:36.400]   You have to learn to be patient.
[01:27:36.400 --> 01:27:38.400]   You have to accept their shortcomings,
[01:27:38.400 --> 01:27:42.400]   and you can't do that when you're filled with pride and stiff, right?
[01:27:42.400 --> 01:27:47.400]   And so the church, in order to fulfill the love of Christ,
[01:27:47.400 --> 01:27:51.400]   it's not just study, we're going to go evangelize, all these things are important,
[01:27:51.400 --> 01:27:54.400]   but first and foremost is to bear each other's burdens.
[01:27:54.400 --> 01:27:57.400]   That's what it says, right?
[01:27:57.400 --> 01:28:01.400]   Fourthly, biblical fellowship produces God-centered,
[01:28:01.400 --> 01:28:10.400]   other-centered, holiness-producing community, right?
[01:28:10.400 --> 01:28:14.400]   I'm going to touch upon this because of the time.
[01:28:14.400 --> 01:28:18.400]   1 Corinthians 12, 14 to 18, "For the body is not one member but many.
[01:28:18.400 --> 01:28:21.400]   If the foot says, 'Because I am not a hand, I am not a part of the body,'
[01:28:21.400 --> 01:28:24.400]   it is not for this reason any less part of the body.
[01:28:24.400 --> 01:28:28.400]   And if the ear says, 'Because I am not an eye, I am not a part of the body,'
[01:28:28.400 --> 01:28:32.400]   it is not for this reason any less part of the body," right?
[01:28:32.400 --> 01:28:37.400]   He said God has deliberately given us different gifts.
[01:28:37.400 --> 01:28:41.400]   The frustration that we get into is that we look at someone else's gift
[01:28:41.400 --> 01:28:44.400]   and say, "I want that," right?
[01:28:44.400 --> 01:28:47.400]   You may be the fastest person on your team,
[01:28:47.400 --> 01:28:50.400]   but then you end up coveting the tallest guy,
[01:28:50.400 --> 01:28:52.400]   but I want to be the center.
[01:28:52.400 --> 01:28:57.400]   So because you end up focusing your attention on what other people's gift is,
[01:28:57.400 --> 01:29:01.400]   you end up not being a good point guard, right?
[01:29:01.400 --> 01:29:04.400]   The speed that God gave you that that team needs,
[01:29:04.400 --> 01:29:07.400]   you end up not functioning because you have your eye always on
[01:29:07.400 --> 01:29:10.400]   what the other guy has, right?
[01:29:10.400 --> 01:29:14.400]   So he says, "If the whole body were an eye, where would the hearing be?
[01:29:14.400 --> 01:29:17.400]   If the whole were hearing, where would the sense of smell be?"
[01:29:17.400 --> 01:29:20.400]   But now God has placed the members, each one of them in the body,
[01:29:20.400 --> 01:29:23.400]   just as he desired, right?
[01:29:23.400 --> 01:29:25.400]   Just as he desired.
[01:29:25.400 --> 01:29:29.400]   The gift that God has given you, God has given you uniquely.
[01:29:29.400 --> 01:29:33.400]   Some of you are better at other things than others,
[01:29:33.400 --> 01:29:38.400]   but every single person God made uniquely, right?
[01:29:38.400 --> 01:29:41.400]   You have an unhealthy church.
[01:29:41.400 --> 01:29:45.400]   An unhealthy church is always coveting this stage,
[01:29:45.400 --> 01:29:50.400]   whatever it may be, to lead worship, to preach, to teach.

