
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:23:44.360 --> 01:23:47.360]   bearing fruits of the Spirit in application.
[01:23:47.360 --> 01:23:50.360]   And then it was so cool
[01:23:50.360 --> 01:23:54.360]   because there is this closing few little lines
[01:23:54.360 --> 01:23:58.360]   where he just ends with a crazy, crazy mic drop
[01:23:58.360 --> 01:24:00.360]   where he says, "You know what?
[01:24:00.360 --> 01:24:02.360]   "This topic I've taught you,
[01:24:02.360 --> 01:24:04.360]   "don't speak to me about this anymore."
[01:24:04.360 --> 01:24:06.360]   And he goes, "I bear on my body
[01:24:06.360 --> 01:24:09.360]   "the brand marks of Christ."
[01:24:09.360 --> 01:24:11.360]   Mic drop.
[01:24:12.360 --> 01:24:13.360]   That's how he kind of ends the thing
[01:24:13.360 --> 01:24:15.360]   and gives closing graces.
[01:24:15.360 --> 01:24:17.360]   So that's just a preview real briefly
[01:24:17.360 --> 01:24:19.360]   of what's to come in this series.
[01:24:19.360 --> 01:24:21.360]   Let's take a look then
[01:24:21.360 --> 01:24:24.360]   at Galatians 4, 1 through 7.
[01:24:24.360 --> 01:24:26.360]   So when we take a look at this segment,
[01:24:26.360 --> 01:24:28.360]   you guys have been discussing it already
[01:24:28.360 --> 01:24:30.360]   for the last 40 minutes.
[01:24:30.360 --> 01:24:32.360]   And I would break it down
[01:24:32.360 --> 01:24:35.360]   into three distinct little segments.
[01:24:35.360 --> 01:24:39.360]   Clearly, he uses the analogy of a child.
[01:24:40.360 --> 01:24:42.360]   And then he points to your spirituality, you too.
[01:24:42.360 --> 01:24:44.360]   We're also like this child.
[01:24:44.360 --> 01:24:47.360]   But God, like the Father.
[01:24:47.360 --> 01:24:50.360]   But the pushing point of this paragraph,
[01:24:50.360 --> 01:24:52.360]   it's tied to the next.
[01:24:52.360 --> 01:24:54.360]   So as a heads up,
[01:24:54.360 --> 01:24:56.360]   next week's passage goes up to verse 14.
[01:24:56.360 --> 01:24:59.360]   And it's all supposed to be studied together.
[01:24:59.360 --> 01:25:02.360]   But for the sake of our own diving and digging,
[01:25:02.360 --> 01:25:04.360]   we took it in two pieces.
[01:25:04.360 --> 01:25:07.360]   But the push here is you are no longer slaves,
[01:25:07.360 --> 01:25:09.360]   but a son.
[01:25:09.360 --> 01:25:11.360]   And therefore, heirs.
[01:25:11.360 --> 01:25:13.360]   And if you're doing meditation,
[01:25:13.360 --> 01:25:15.360]   application, and thinking through
[01:25:15.360 --> 01:25:18.360]   how does that theology impact me,
[01:25:18.360 --> 01:25:21.360]   that I am not to see myself as
[01:25:21.360 --> 01:25:25.360]   just simply a former slave or an employee.
[01:25:25.360 --> 01:25:27.360]   We are rightly slaves of Christ
[01:25:27.360 --> 01:25:29.360]   and we are rightly bond servants of God.
[01:25:29.360 --> 01:25:31.360]   Amen?
[01:25:31.360 --> 01:25:33.360]   But the identity we have
[01:25:33.360 --> 01:25:36.360]   is that we are sons of the Heavenly Father.
[01:25:37.360 --> 01:25:39.360]   So we begin with first the analogy.
[01:25:39.360 --> 01:25:41.360]   And he says,
[01:25:41.360 --> 01:25:43.360]   "Now I say,
[01:25:43.360 --> 01:25:45.360]   "as long as the heir is a child,
[01:25:45.360 --> 01:25:47.360]   "he does not differ at all from a slave,
[01:25:47.360 --> 01:25:50.360]   "although he is owner of everything.
[01:25:50.360 --> 01:25:52.360]   "But he is under guardians and managers
[01:25:52.360 --> 01:25:55.360]   "until the date set by the Father."
[01:25:55.360 --> 01:25:57.360]   As we take a look at this analogy,
[01:25:57.360 --> 01:25:59.360]   we have to ask the question,
[01:25:59.360 --> 01:26:02.360]   okay, so he throws in quite a lot in there,
[01:26:02.360 --> 01:26:04.360]   but what is the point of the analogy
[01:26:05.360 --> 01:26:07.360]   that relates to this child, okay?
[01:26:07.360 --> 01:26:09.360]   To this child.
[01:26:09.360 --> 01:26:11.360]   And there's quite a lot.
[01:26:11.360 --> 01:26:13.360]   In the beginning here,
[01:26:13.360 --> 01:26:15.360]   when he starts talking about as an heir,
[01:26:15.360 --> 01:26:18.360]   that actually kind of threw me off, right?
[01:26:18.360 --> 01:26:20.360]   So the reason why it threw me off is,
[01:26:20.360 --> 01:26:23.360]   okay, so he's already an heir, right?
[01:26:23.360 --> 01:26:25.360]   But his actual main point is,
[01:26:25.360 --> 01:26:28.360]   no, he's like a slave, right?
[01:26:28.360 --> 01:26:31.360]   Even if he was an heir,
[01:26:31.360 --> 01:26:33.360]   right now because of his age
[01:26:34.360 --> 01:26:35.360]   and circumstances, et cetera.
[01:26:35.360 --> 01:26:39.360]   All right, I'm not gonna mess with this
[01:26:39.360 --> 01:26:41.360]   'cause this is gonna,
[01:26:41.360 --> 01:26:43.360]   all right, he's a slave, right?
[01:26:43.360 --> 01:26:45.360]   So one thing that we should notice
[01:26:45.360 --> 01:26:47.360]   in asking the question,
[01:26:47.360 --> 01:26:49.360]   what is the point of the analogy,
[01:26:49.360 --> 01:26:51.360]   is clearly the repeat idea
[01:26:51.360 --> 01:26:53.360]   that the individual who is a young child
[01:26:53.360 --> 01:26:56.360]   is under guardianship, under strict manager,
[01:26:56.360 --> 01:26:58.360]   and is like a slave.
[01:26:58.360 --> 01:27:00.360]   As a matter of fact, the way he puts it is,
[01:27:00.360 --> 01:27:02.360]   doesn't differ from a slave at all, yes?
[01:27:03.360 --> 01:27:04.360]   So we are thinking in our minds then,
[01:27:04.360 --> 01:27:06.360]   we're thinking no privileges,
[01:27:06.360 --> 01:27:08.360]   we're thinking heavy limits,
[01:27:08.360 --> 01:27:10.360]   we're thinking no money,
[01:27:10.360 --> 01:27:12.360]   no access to the resources of the father,
[01:27:12.360 --> 01:27:14.360]   is like a slave child.
[01:27:14.360 --> 01:27:16.360]   It is getting instructed like a slave.
[01:27:16.360 --> 01:27:18.360]   That's the idea, right?
[01:27:18.360 --> 01:27:20.360]   But the other idea here
[01:27:20.360 --> 01:27:22.360]   that is introduced to us,
[01:27:22.360 --> 01:27:24.360]   which is to us probably more important
[01:27:24.360 --> 01:27:26.360]   in this paragraph,
[01:27:26.360 --> 01:27:28.360]   is the idea of the time,
[01:27:28.360 --> 01:27:30.360]   that there is a specific date
[01:27:30.360 --> 01:27:32.360]   set by the father, okay?
[01:27:32.360 --> 01:27:33.360]   That's the analogy.
[01:27:33.360 --> 01:27:35.360]   There is a temporary period
[01:27:35.360 --> 01:27:38.360]   by which God the father is planning.
[01:27:38.360 --> 01:27:40.360]   And that's what I want us to keep in mind
[01:27:40.360 --> 01:27:42.360]   as we think through this analogy.
[01:27:42.360 --> 01:27:44.360]   So then, if I were to summarize that,
[01:27:44.360 --> 01:27:46.360]   I would say,
[01:27:46.360 --> 01:27:49.360]   you know what it is?
[01:27:49.360 --> 01:27:51.360]   I think this thing may have frozen.
[01:27:51.360 --> 01:27:54.360]   Okay, here we go.
[01:27:54.360 --> 01:27:56.360]   A child is like a slave
[01:27:56.360 --> 01:27:58.360]   until the time that the father has set.
[01:27:58.360 --> 01:28:00.360]   Okay?
[01:28:01.360 --> 01:28:02.360]   Let's move quickly into the next portion
[01:28:02.360 --> 01:28:04.360]   about the spiritual reality.
[01:28:04.360 --> 01:28:06.360]   So, also we,
[01:28:06.360 --> 01:28:08.360]   while we were children,
[01:28:08.360 --> 01:28:10.360]   were held in bondage
[01:28:10.360 --> 01:28:12.360]   under the elemental things of the world.
[01:28:12.360 --> 01:28:14.360]   But when the fullness of the time came,
[01:28:14.360 --> 01:28:16.360]   God sent forth his son,
[01:28:16.360 --> 01:28:18.360]   born of a woman,
[01:28:18.360 --> 01:28:20.360]   born under the law,
[01:28:20.360 --> 01:28:22.360]   so that he might redeem those
[01:28:22.360 --> 01:28:24.360]   who were under the law,
[01:28:24.360 --> 01:28:26.360]   that we might receive the adoption as sons.
[01:28:26.360 --> 01:28:29.360]   So, here we have lots to think about.
[01:28:30.360 --> 01:28:31.360]   Okay?
[01:28:31.360 --> 01:28:33.360]   Lots to ask.
[01:28:33.360 --> 01:28:35.360]   In what way were we like the child?
[01:28:35.360 --> 01:28:37.360]   In what ways is this analogy
[01:28:37.360 --> 01:28:39.360]   connecting to our spiritual reality?
[01:28:39.360 --> 01:28:41.360]   We have to ask those questions.
[01:28:41.360 --> 01:28:43.360]   And immediately,
[01:28:43.360 --> 01:28:45.360]   I'm guessing a lot of you guys
[01:28:45.360 --> 01:28:47.360]   saw this passage as,
[01:28:47.360 --> 01:28:49.360]   you know what?
[01:28:49.360 --> 01:28:51.360]   This is just a beautiful,
[01:28:51.360 --> 01:28:53.360]   beautiful picture of the gospel.
[01:28:53.360 --> 01:28:55.360]   Thinking, before we were Christian,
[01:28:55.360 --> 01:28:57.360]   we were like slaves, right?
[01:28:57.360 --> 01:28:59.360]   We're under the elemental
[01:28:59.360 --> 01:29:00.360]   and we have strict masters over us.
[01:29:00.360 --> 01:29:02.360]   Right?
[01:29:02.360 --> 01:29:04.360]   That's the way we're thinking about it.
[01:29:04.360 --> 01:29:06.360]   But praise be to God,
[01:29:06.360 --> 01:29:08.360]   he sends his son,
[01:29:08.360 --> 01:29:10.360]   so that we would receive sonship.
[01:29:10.360 --> 01:29:12.360]   Boom.
[01:29:12.360 --> 01:29:14.360]   It's such a short,
[01:29:14.360 --> 01:29:16.360]   encapsulated, beautiful picture
[01:29:16.360 --> 01:29:18.360]   of gospel salvation.
[01:29:18.360 --> 01:29:20.360]   But we ask this question of,
[01:29:20.360 --> 01:29:22.360]   okay, so there are a lot of
[01:29:22.360 --> 01:29:24.360]   beautiful analogies for the gospel
[01:29:24.360 --> 01:29:26.360]   and the scriptures,
[01:29:26.360 --> 01:29:28.360]   everything from being born again,
[01:29:28.360 --> 01:29:29.360]   but what are all of these,
[01:29:29.360 --> 01:29:31.360]   I guess, elements?
[01:29:31.360 --> 01:29:33.360]   First and foremost,
[01:29:33.360 --> 01:29:35.360]   we ask this question in thinking about
[01:29:35.360 --> 01:29:37.360]   our pre-converted state,
[01:29:37.360 --> 01:29:39.360]   what are the elemental things of the world?
[01:29:39.360 --> 01:29:41.360]   And what is the nature
[01:29:41.360 --> 01:29:43.360]   and description of this bondage
[01:29:43.360 --> 01:29:46.360]   in our prior to Christ circumstance?
[01:29:46.360 --> 01:29:48.360]   Well,
[01:29:48.360 --> 01:29:50.360]   take a moment to turn your Bible
[01:29:50.360 --> 01:29:52.360]   over to Colossians chapter two,
[01:29:52.360 --> 01:29:54.360]   and it gives us various passages,
[01:29:54.360 --> 01:29:56.360]   okay, Colossians chapter two,
[01:29:57.360 --> 01:29:58.360]   that describe at length,
[01:29:58.360 --> 01:30:00.360]   what are some of the elemental things
[01:30:00.360 --> 01:30:02.360]   of the world that we should
[01:30:02.360 --> 01:30:04.360]   not be captivated by?
[01:30:04.360 --> 01:30:06.360]   So,
[01:30:06.360 --> 01:30:08.360]   the first passage is verse eight,
[01:30:08.360 --> 01:30:10.360]   Colossians chapter two, verse eight.
[01:30:10.360 --> 01:30:12.360]   It says, "See to it that no one
[01:30:12.360 --> 01:30:14.360]   "takes you captive through philosophy
[01:30:14.360 --> 01:30:16.360]   "and empty deception,
[01:30:16.360 --> 01:30:18.360]   "according to the traditions of men,
[01:30:18.360 --> 01:30:20.360]   "according to the elementary principles
[01:30:20.360 --> 01:30:22.360]   "of the world rather than to Christ."
[01:30:22.360 --> 01:30:24.360]   So here it describes it as
[01:30:24.360 --> 01:30:26.360]   any kind of philosophy,
[01:30:26.360 --> 01:30:27.360]   any kind of deception
[01:30:27.360 --> 01:30:29.360]   that the world lives by.
[01:30:29.360 --> 01:30:31.360]   And then in verse 16 of chapter two,
[01:30:31.360 --> 01:30:33.360]   it goes further to describe,
[01:30:33.360 --> 01:30:35.360]   "Therefore, no one is to act as your judge
[01:30:35.360 --> 01:30:37.360]   "in regards to food, to drink,
[01:30:37.360 --> 01:30:39.360]   "or in respect to festival,
[01:30:39.360 --> 01:30:41.360]   "or moon, or Sabbath day,
[01:30:41.360 --> 01:30:43.360]   "things which are mere shadows
[01:30:43.360 --> 01:30:45.360]   "of what is to come,
[01:30:45.360 --> 01:30:47.360]   "but the substance belongs to Christ.
[01:30:47.360 --> 01:30:49.360]   "Let no one keep defrauding you
[01:30:49.360 --> 01:30:51.360]   "of your prize by delighting
[01:30:51.360 --> 01:30:53.360]   "in self-abasement,
[01:30:53.360 --> 01:30:55.360]   "the worship of angels,
[01:30:55.360 --> 01:30:56.360]   "the passions as he's seen
[01:30:56.360 --> 01:30:58.360]   "inflated without cause
[01:30:58.360 --> 01:31:00.360]   "by his fleshly mind."
[01:31:00.360 --> 01:31:02.360]   And then turn your eyes to verse 20 and 23.
[01:31:02.360 --> 01:31:04.360]   Verse 20 and 23.
[01:31:04.360 --> 01:31:06.360]   It says, "If you've died with Christ
[01:31:06.360 --> 01:31:08.360]   "to the elementary principles
[01:31:08.360 --> 01:31:10.360]   "of the world,
[01:31:10.360 --> 01:31:12.360]   "why, as if you're living in the world,
[01:31:12.360 --> 01:31:14.360]   "do you submit to decrees
[01:31:14.360 --> 01:31:16.360]   "such as do not handle,
[01:31:16.360 --> 01:31:18.360]   "do not taste, do not touch,
[01:31:18.360 --> 01:31:20.360]   "which all refer to things
[01:31:20.360 --> 01:31:22.360]   "destined to perish with use,
[01:31:22.360 --> 01:31:24.360]   "in accordance with commandments
[01:31:24.360 --> 01:31:25.360]   "and teachings of men?"
[01:31:25.360 --> 01:31:27.360]   So there's an important part right there.
[01:31:27.360 --> 01:31:31.360]   Any kind of teaching philosophy
[01:31:31.360 --> 01:31:33.360]   or policy even,
[01:31:33.360 --> 01:31:35.360]   of organizations, institutions,
[01:31:35.360 --> 01:31:37.360]   whoever they may be,
[01:31:37.360 --> 01:31:39.360]   that have just simply
[01:31:39.360 --> 01:31:41.360]   like an element of
[01:31:41.360 --> 01:31:43.360]   it's us playing in our playground,
[01:31:43.360 --> 01:31:46.360]   these things are elementary principles.
[01:31:46.360 --> 01:31:48.360]   You guys probably did the,
[01:31:48.360 --> 01:31:51.360]   you know, the dictionary study
[01:31:51.360 --> 01:31:53.360]   of what the word means.
[01:31:53.360 --> 01:31:55.360]   The word means stuff that's rudimentary.
[01:31:55.360 --> 01:31:58.360]   It literally means stuff that's basic.
[01:31:58.360 --> 01:32:00.360]   So you're thinking stuff like
[01:32:00.360 --> 01:32:03.360]   A, B, C, D, E, F, G, right?
[01:32:03.360 --> 01:32:06.360]   These are all such small, miniscule things.
[01:32:06.360 --> 01:32:08.360]   And I imagine the reason why
[01:32:08.360 --> 01:32:10.360]   they use the kind of analogy
[01:32:10.360 --> 01:32:12.360]   of the playground is 'cause
[01:32:12.360 --> 01:32:14.360]   that's what I imagine God seeing it as.
[01:32:14.360 --> 01:32:17.360]   You've got kids, little puny, tiny kids,
[01:32:17.360 --> 01:32:19.360]   like kindergarteners,
[01:32:19.360 --> 01:32:21.360]   playing with each other, creating what?
[01:32:22.360 --> 01:32:24.360]   You can't drink your tea like that.
[01:32:24.360 --> 01:32:27.360]   You have to write papers like this.
[01:32:27.360 --> 01:32:29.360]   You know, they're like,
[01:32:29.360 --> 01:32:31.360]   within little playgrounds, they're bossy kids.
[01:32:31.360 --> 01:32:33.360]   You gotta play by my rules.
[01:32:33.360 --> 01:32:35.360]   All of those are what?
[01:32:35.360 --> 01:32:37.360]   Elementary principles.
[01:32:37.360 --> 01:32:39.360]   And to think that them doing that,
[01:32:39.360 --> 01:32:41.360]   somehow they're offering that
[01:32:41.360 --> 01:32:43.360]   as righteousness before God,
[01:32:43.360 --> 01:32:45.360]   it's all garbage.
[01:32:45.360 --> 01:32:47.360]   It's like little kids washing their hands
[01:32:47.360 --> 01:32:50.360]   and being like, "Look, Daddy, I'm clean."
[01:32:51.360 --> 01:32:52.360]   No, you're not.
[01:32:52.360 --> 01:32:55.360]   These are all elementary principles, okay?
[01:32:55.360 --> 01:32:58.360]   Now, here, in the context, though,
[01:32:58.360 --> 01:33:01.360]   for the Jewish people,
[01:33:01.360 --> 01:33:03.360]   the people that were Judaizers,
[01:33:03.360 --> 01:33:05.360]   all the elementary principles
[01:33:05.360 --> 01:33:07.360]   had to do with the worthless things,
[01:33:07.360 --> 01:33:09.360]   in verse nine it says,
[01:33:09.360 --> 01:33:11.360]   and these had to do with things
[01:33:11.360 --> 01:33:13.360]   like the necessity of circumcision,
[01:33:13.360 --> 01:33:15.360]   laws that they had to follow, okay?
[01:33:15.360 --> 01:33:18.360]   Now, why do I mention this?
[01:33:19.360 --> 01:33:21.360]   One important thing I wanna mention is,
[01:33:21.360 --> 01:33:25.360]   here, to us, it just reads
[01:33:25.360 --> 01:33:27.360]   bondage under the elementary,
[01:33:27.360 --> 01:33:29.360]   elemental things of the world,
[01:33:29.360 --> 01:33:32.360]   but one of the things I want to highlight is,
[01:33:32.360 --> 01:33:36.360]   so this has been going on since the fall, okay?
[01:33:36.360 --> 01:33:39.360]   The systems of man, the principles,
[01:33:39.360 --> 01:33:41.360]   the whatever, like,
[01:33:41.360 --> 01:33:43.360]   things that they came up with,
[01:33:43.360 --> 01:33:45.360]   their rules,
[01:33:45.360 --> 01:33:47.360]   that has been what's going on
[01:33:48.360 --> 01:33:49.360]   since the fall, okay?
[01:33:49.360 --> 01:33:51.360]   'Cause what I wanna ask now is,
[01:33:51.360 --> 01:33:54.360]   in this passage, starting from verse three to five,
[01:33:54.360 --> 01:33:56.360]   what is the emphasis we need to understand
[01:33:56.360 --> 01:34:02.360]   about this big, encapsulated gospel teaching?
[01:34:02.360 --> 01:34:04.360]   What do I mean by that question?
[01:34:04.360 --> 01:34:06.360]   Here, we have everything the gospel has,
[01:34:06.360 --> 01:34:08.360]   your pre-converted state,
[01:34:08.360 --> 01:34:10.360]   that in the fullness of time,
[01:34:10.360 --> 01:34:12.360]   God sent his son so that we would be redeemed.
[01:34:12.360 --> 01:34:14.360]   What is it that we're supposed
[01:34:14.360 --> 01:34:16.360]   to really, really appreciate, okay?
[01:34:17.360 --> 01:34:18.360]   And what I'm gonna say is,
[01:34:18.360 --> 01:34:20.360]   within here, what we have is,
[01:34:20.360 --> 01:34:22.360]   in terms of salvation,
[01:34:22.360 --> 01:34:24.360]   we have the how of salvation here.
[01:34:24.360 --> 01:34:26.360]   That God sent his son,
[01:34:26.360 --> 01:34:28.360]   who was born of a woman,
[01:34:28.360 --> 01:34:30.360]   so fully human, able to take our place
[01:34:30.360 --> 01:34:32.360]   in every respect,
[01:34:32.360 --> 01:34:34.360]   born under the law with such humility
[01:34:34.360 --> 01:34:36.360]   that he would place himself
[01:34:36.360 --> 01:34:38.360]   under the stipulation so that
[01:34:38.360 --> 01:34:40.360]   he can fulfill its requirements for righteousness,
[01:34:40.360 --> 01:34:42.360]   but also he could take upon
[01:34:42.360 --> 01:34:44.360]   the curses of the law, yes?
[01:34:44.360 --> 01:34:46.360]   This is the how.
[01:34:46.360 --> 01:34:47.360]   We also have the purpose
[01:34:47.360 --> 01:34:49.360]   that God wanted to redeem
[01:34:49.360 --> 01:34:52.360]   and that we would receive adoption,
[01:34:52.360 --> 01:34:54.360]   so this is the purpose, yes?
[01:34:54.360 --> 01:34:58.360]   But are these two things
[01:34:58.360 --> 01:35:00.360]   the emphasis that we're supposed to catch?
[01:35:00.360 --> 01:35:02.360]   I'm gonna say that the emphasis
[01:35:02.360 --> 01:35:04.360]   we're supposed to catch is here,
[01:35:04.360 --> 01:35:06.360]   the fullness of time.
[01:35:06.360 --> 01:35:08.360]   Let me speak to this a little bit
[01:35:08.360 --> 01:35:10.360]   as what I'm saying is this.
[01:35:10.360 --> 01:35:12.360]   Earlier, I was saying
[01:35:12.360 --> 01:35:14.360]   this idea of bondage
[01:35:15.360 --> 01:35:16.360]   that we, under the elemental things
[01:35:16.360 --> 01:35:18.360]   of the world,
[01:35:18.360 --> 01:35:20.360]   we're supposed to feel like, yes,
[01:35:20.360 --> 01:35:22.360]   we were underneath that bondage
[01:35:22.360 --> 01:35:24.360]   so long as mankind
[01:35:24.360 --> 01:35:26.360]   has been under the fall.
[01:35:26.360 --> 01:35:29.360]   And what's more,
[01:35:29.360 --> 01:35:31.360]   the emphasis here is given
[01:35:31.360 --> 01:35:33.360]   that the plan and purpose of God
[01:35:33.360 --> 01:35:35.360]   has been meticulously then executed
[01:35:35.360 --> 01:35:37.360]   that God in his own wisdom
[01:35:37.360 --> 01:35:39.360]   would prepare that, yes,
[01:35:39.360 --> 01:35:41.360]   the fullness of man's sin,
[01:35:41.360 --> 01:35:44.360]   the instruction from his law,
[01:35:44.360 --> 01:35:45.360]   the preparing of his people,
[01:35:45.360 --> 01:35:47.360]   the nation of Israel,
[01:35:47.360 --> 01:35:49.360]   and the teaching that our flesh
[01:35:49.360 --> 01:35:51.360]   is incapable,
[01:35:51.360 --> 01:35:53.360]   that all those things had to happen
[01:35:53.360 --> 01:35:55.360]   for the fullness of time to come.
[01:35:55.360 --> 01:35:57.360]   In other words,
[01:35:57.360 --> 01:35:59.360]   for us,
[01:35:59.360 --> 01:36:01.360]   we're supposed to feel
[01:36:01.360 --> 01:36:03.360]   this element like
[01:36:03.360 --> 01:36:05.360]   you were previously children
[01:36:05.360 --> 01:36:07.360]   waiting for your independence.
[01:36:07.360 --> 01:36:09.360]   You were previously children
[01:36:09.360 --> 01:36:11.360]   waiting for that time
[01:36:11.360 --> 01:36:13.360]   you were actually privileged
[01:36:13.360 --> 01:36:14.360]   inheritance, right?
[01:36:14.360 --> 01:36:16.360]   So by way of analogy,
[01:36:16.360 --> 01:36:18.360]   what we're supposed to appreciate is
[01:36:18.360 --> 01:36:20.360]   if, let's say,
[01:36:20.360 --> 01:36:22.360]   we were thinking, oh my gosh,
[01:36:22.360 --> 01:36:24.360]   like we were just kids
[01:36:24.360 --> 01:36:26.360]   so eagerly wanting to drive.
[01:36:26.360 --> 01:36:28.360]   You had pictures of cars on your wall.
[01:36:28.360 --> 01:36:30.360]   You wanted to wait for that time.
[01:36:30.360 --> 01:36:32.360]   You were begging your parents,
[01:36:32.360 --> 01:36:34.360]   can you take me out and teach me?
[01:36:34.360 --> 01:36:36.360]   You didn't have money,
[01:36:36.360 --> 01:36:38.360]   but you're asking your parents,
[01:36:38.360 --> 01:36:40.360]   could I please have money
[01:36:40.360 --> 01:36:42.360]   for the driver's ed?
[01:36:42.360 --> 01:36:43.360]   You waited for all of that.
[01:36:43.360 --> 01:36:45.360]   The day came,
[01:36:45.360 --> 01:36:47.360]   you got your driver's license once more,
[01:36:47.360 --> 01:36:49.360]   your father gave the car,
[01:36:49.360 --> 01:36:51.360]   and in that moment
[01:36:51.360 --> 01:36:53.360]   when you're finally able to drive,
[01:36:53.360 --> 01:36:55.360]   that sentiment,
[01:36:55.360 --> 01:36:57.360]   that feeling of appreciation
[01:36:57.360 --> 01:37:00.360]   of the fulfilling of your desire,
[01:37:00.360 --> 01:37:02.360]   that's what we're supposed to feel.
[01:37:02.360 --> 01:37:04.360]   Does that make sense?
[01:37:04.360 --> 01:37:06.360]   But then to think,
[01:37:06.360 --> 01:37:08.360]   remember how earlier I said
[01:37:08.360 --> 01:37:10.360]   the tone,
[01:37:11.360 --> 01:37:12.360]   but then to think
[01:37:12.360 --> 01:37:14.360]   from God's perspective,
[01:37:14.360 --> 01:37:17.360]   to have all that preparation done,
[01:37:17.360 --> 01:37:19.360]   to have that long journey
[01:37:19.360 --> 01:37:21.360]   of teaching and getting you ready
[01:37:21.360 --> 01:37:23.360]   and getting all the things
[01:37:23.360 --> 01:37:25.360]   for Christ ready,
[01:37:25.360 --> 01:37:27.360]   for them to have known
[01:37:27.360 --> 01:37:29.360]   this gospel of Christ,
[01:37:29.360 --> 01:37:31.360]   of reconciliation,
[01:37:31.360 --> 01:37:33.360]   the beautiful gospel of redemption,
[01:37:33.360 --> 01:37:35.360]   the beautiful gospel of adoption,
[01:37:35.360 --> 01:37:37.360]   and then for them to be tempted like,
[01:37:37.360 --> 01:37:39.360]   oh, you know what though,
[01:37:40.360 --> 01:37:42.360]   I have this long-waited revelation of Christ,
[01:37:42.360 --> 01:37:44.360]   but that guy said
[01:37:44.360 --> 01:37:46.360]   we still have to wash our hands.
[01:37:46.360 --> 01:37:48.360]   That guy said we still have to be circumcised.
[01:37:48.360 --> 01:37:50.360]   Why?
[01:37:50.360 --> 01:37:52.360]   Another way to put it is
[01:37:52.360 --> 01:37:54.360]   to think God,
[01:37:54.360 --> 01:37:56.360]   the adoptive father,
[01:37:56.360 --> 01:37:58.360]   preparing his home,
[01:37:58.360 --> 01:38:00.360]   readying the room,
[01:38:00.360 --> 01:38:02.360]   readying everything
[01:38:02.360 --> 01:38:04.360]   to receive the child,
[01:38:04.360 --> 01:38:06.360]   and then for the child to think,
[01:38:06.360 --> 01:38:08.360]   is this right?
[01:38:09.360 --> 01:38:10.360]   Is this what I wanted?
[01:38:10.360 --> 01:38:12.360]   How could God feel
[01:38:12.360 --> 01:38:14.360]   anything but betrayed in that?
[01:38:14.360 --> 01:38:17.360]   Right?
[01:38:17.360 --> 01:38:19.360]   We should meditate on how God feels about that,
[01:38:19.360 --> 01:38:21.360]   and again,
[01:38:21.360 --> 01:38:23.360]   I think that's one of the reasons why,
[01:38:23.360 --> 01:38:25.360]   here,
[01:38:25.360 --> 01:38:27.360]   pushing that idea
[01:38:27.360 --> 01:38:29.360]   of the fulfillment,
[01:38:29.360 --> 01:38:31.360]   the fullness of time
[01:38:31.360 --> 01:38:33.360]   being so emphatic.
[01:38:33.360 --> 01:38:35.360]   In the next segment,
[01:38:35.360 --> 01:38:37.360]   he does say,
[01:38:38.360 --> 01:38:39.360]   "You were slaves to those
[01:38:39.360 --> 01:38:41.360]   "by which our nature know God,
[01:38:41.360 --> 01:38:43.360]   "but now that you have come to know God,
[01:38:43.360 --> 01:38:45.360]   "or rather to be known by God,
[01:38:45.360 --> 01:38:48.360]   "how is it you're turning back again
[01:38:48.360 --> 01:38:50.360]   "to the weak and worthless elemental things
[01:38:50.360 --> 01:38:52.360]   "to which you desire to be enslaved
[01:38:52.360 --> 01:38:54.360]   "all over again?"
[01:38:54.360 --> 01:38:56.360]   Right?
[01:38:56.360 --> 01:38:58.360]   And so in that way,
[01:38:58.360 --> 01:39:00.360]   I would summarize that middle section
[01:39:00.360 --> 01:39:02.360]   as you were slaves redeemed by Christ,
[01:39:02.360 --> 01:39:04.360]   emphasis on the fullness of time.
[01:39:04.360 --> 01:39:06.360]   Next,
[01:39:07.360 --> 01:39:08.360]   we look at verse six through seven,
[01:39:08.360 --> 01:39:10.360]   and then he says,
[01:39:10.360 --> 01:39:12.360]   "So, because you are sons,
[01:39:12.360 --> 01:39:14.360]   "God has sent forth the spirit of his Son
[01:39:14.360 --> 01:39:17.360]   "into our hearts, crying, 'Abba, Father.'
[01:39:17.360 --> 01:39:19.360]   "Therefore, you are no longer a slave,
[01:39:19.360 --> 01:39:21.360]   "but a son.
[01:39:21.360 --> 01:39:23.360]   "And if a son,
[01:39:23.360 --> 01:39:25.360]   "then an heir through God."
[01:39:25.360 --> 01:39:27.360]   So here,
[01:39:27.360 --> 01:39:29.360]   we have this gospel truth
[01:39:29.360 --> 01:39:31.360]   that through redemption in Christ,
[01:39:31.360 --> 01:39:33.360]   we receive the Spirit,
[01:39:33.360 --> 01:39:35.360]   and more specifically here,
[01:39:36.360 --> 01:39:37.360]   we receive the Spirit of Jesus in our hearts,
[01:39:37.360 --> 01:39:39.360]   a spirit of sonship
[01:39:39.360 --> 01:39:41.360]   by which we're able to cry,
[01:39:41.360 --> 01:39:43.360]   "Abba, Father,"
[01:39:43.360 --> 01:39:45.360]   calling on the name of the Lord.
[01:39:45.360 --> 01:39:48.360]   And then the point is really, really clear.
[01:39:48.360 --> 01:39:50.360]   There isn't necessarily
[01:39:50.360 --> 01:39:52.360]   a deep, deep explanation that needs to happen
