
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[01:11:57.080 --> 01:12:04.080]   He can say all that he wants, and then he doesn't get elected, and somebody else comes and reverses everything that he's done.
[01:12:04.080 --> 01:12:12.080]   It's all based on a biblical principle that power in a sinner's hand will corrupt him.
[01:12:12.080 --> 01:12:18.080]   What will you and I do with the authority he's given us?
[01:12:18.080 --> 01:12:24.080]   So think about it. Think about it.
[01:12:24.080 --> 01:12:35.080]   The one that God wants to give authority to is an empty man.
[01:12:35.080 --> 01:12:42.080]   More important than any training that he gets, more important than any knowledge that he retains,
[01:12:42.080 --> 01:12:46.080]   more important than any discipline that you may have,
[01:12:46.080 --> 01:12:54.080]   the most important character of an individual who will represent God is to be dead.
[01:12:54.080 --> 01:13:04.080]   Because if your flesh is alive, and you are given authority, you will be corrupted, and you will corrupt your hearers.
[01:13:04.080 --> 01:13:10.080]   So God calls people to die to himself, die to his own glory,
[01:13:10.080 --> 01:13:17.080]   die to his ambition, die to his esteem, his reputation.
[01:13:17.080 --> 01:13:23.080]   He must die to himself, because as soon as God anoints him, it will corrupt him,
[01:13:23.080 --> 01:13:27.080]   and it will ruin him, and it will ruin his hearers.
[01:13:27.080 --> 01:13:36.080]   When a man stands up in between the sinner and God, and he desires to be noticed, he is already ruined.
[01:13:36.080 --> 01:13:39.080]   He is ruined.
[01:13:39.080 --> 01:13:45.080]   Jesus received all his authority because he emptied himself.
[01:13:45.080 --> 01:13:49.080]   He was already a dead man walking.
[01:13:49.080 --> 01:13:56.080]   Way before he went to the cross, Jesus was already dead.
[01:13:56.080 --> 01:14:01.080]   He just wasn't physically dead, but he was already dead.
[01:14:01.080 --> 01:14:07.080]   I believe the reason why there is an emptiness of the Word of God, emptiness of the anointing of God,
[01:14:07.080 --> 01:14:15.080]   is because churches are filled, and pulpits are filled,
[01:14:15.080 --> 01:14:24.080]   with people who wants to sit to the left and right of Christ in his glory.
[01:14:24.080 --> 01:14:29.080]   Even when we are disciplined, we compare.
[01:14:29.080 --> 01:14:38.080]   Even in our training, even after training, we compare.
[01:14:38.080 --> 01:14:42.080]   And even in the church, we're fighting for recognition.
[01:14:42.080 --> 01:14:47.080]   Until we are dead, we are useless.
[01:14:47.080 --> 01:14:49.080]   I don't care how gifted you are.
[01:14:49.080 --> 01:14:52.080]   I don't care how talented, I don't care how much discipline you have,
[01:14:52.080 --> 01:14:54.080]   I don't care how much scripture you memorized.
[01:14:54.080 --> 01:15:00.080]   Until you're dead, you are useless. Completely useless.
[01:15:00.080 --> 01:15:08.080]   So the greatest calling for sanctification is not to be more, but to be less.
[01:15:08.080 --> 01:15:14.080]   To be seen less. To be recognized less.
[01:15:14.080 --> 01:15:18.080]   I hear all the time, people, "What kind of legacy are you going to leave behind?"
[01:15:18.080 --> 01:15:22.080]   "What kind of legacy are you going to leave behind?"
[01:15:22.080 --> 01:15:26.080]   That's fleshly talking.
[01:15:26.080 --> 01:15:29.080]   That's fleshly talking. I'm a tool.
[01:15:29.080 --> 01:15:34.080]   And of course, I have my flesh, and I struggle with that.
[01:15:34.080 --> 01:15:41.080]   But I know that the greatest challenge as a pastor is to die.
[01:15:41.080 --> 01:15:44.080]   Is to die.
[01:15:44.080 --> 01:15:47.080]   Is to do your job and go home.
[01:15:47.080 --> 01:15:49.080]   Just go home.
[01:15:49.080 --> 01:15:52.080]   And when God determines to pass the baton,
[01:15:52.080 --> 01:15:58.080]   that He will pass it on to somebody who is also striving to die.
[01:15:58.080 --> 01:16:04.080]   So the greatest challenge for me is not how I'm going to manage this church,
[01:16:04.080 --> 01:16:06.080]   or how I'm going to give the best sermons, or how I'm going to do this.
[01:16:06.080 --> 01:16:10.080]   The greatest challenge is my own flesh.
[01:16:10.080 --> 01:16:22.080]   Wanting, desiring, hoping, wishing, coveting to touch some of His glory.
[01:16:22.080 --> 01:16:26.080]   And as a result of that, the Word of God is frustrated.
[01:16:26.080 --> 01:16:30.080]   Because it's coming through a mouth that desires attention.
[01:16:30.080 --> 01:16:32.080]   It's coming through a mouth that wants recognition.
[01:16:32.080 --> 01:16:38.080]   Coming through a mouth so that you would recognize.
[01:16:38.080 --> 01:16:45.080]   When Jesus opened His mouth, there was nothing of His flesh.
[01:16:45.080 --> 01:16:48.080]   It was a dead man talking.
[01:16:48.080 --> 01:16:53.080]   And for 400 years, they didn't hear this.
[01:16:53.080 --> 01:16:59.080]   They had 400 years of sermons, 400 years of prophets, 400 years of scribes and Pharisees
[01:16:59.080 --> 01:17:03.080]   who were teaching the Bible according to them.
[01:17:03.080 --> 01:17:09.080]   But for the first time when Jesus opened His mouth, they were astonished.
[01:17:09.080 --> 01:17:13.080]   That's what God sounds like.
[01:17:13.080 --> 01:17:17.080]   That's what God's glory looks like.
[01:17:17.080 --> 01:17:25.080]   I pray that you and I would recognize the hunger and thirsting that God has placed in us
[01:17:25.080 --> 01:17:29.080]   that can only be satisfied with Christ.
[01:17:29.080 --> 01:17:35.080]   So that we would not run to anything in this world to satisfy that.
[01:17:35.080 --> 01:17:41.080]   That as they were astonished with His words, that we would pray that God would bring us to that point.
[01:17:41.080 --> 01:17:45.080]   That we would be astonished by His Word.
[01:17:45.080 --> 01:17:53.080]   Let's pray.
[01:17:53.080 --> 01:17:57.080]   Let's take some time to pray.
[01:17:57.080 --> 01:17:59.080]   Take time to come before the Lord.
[01:17:59.080 --> 01:18:07.080]   If we have been running to the world to temporary things to satisfy our hungering and thirsting,
[01:18:07.080 --> 01:18:09.080]   take time to come before the Lord.
[01:18:09.080 --> 01:18:13.080]   Ask for His help to redirect our attention.
[01:18:13.080 --> 01:18:17.080]   That if we live with any coveting, that we would covet His Word.
[01:18:17.080 --> 01:18:19.080]   That we would covet His Spirit.
[01:18:19.080 --> 01:18:23.080]   That we would covet His presence.
[01:18:23.080 --> 01:18:27.080]   Let's take some time to pray as our worship team leads us.
[01:18:27.080 --> 01:18:37.080]   (Prayer is sung)
[01:18:37.080 --> 01:18:47.080]   (Prayer is sung)
[01:18:47.080 --> 01:18:57.080]   (Prayer is sung)
[01:18:57.080 --> 01:19:07.080]   (Prayer is sung)
[01:19:07.080 --> 01:19:17.080]   (Prayer is sung)
[01:19:17.080 --> 01:19:27.080]   (Prayer is sung)
[01:19:27.080 --> 01:19:37.080]   (Prayer is sung)
[01:19:37.080 --> 01:19:47.080]   (Prayer is sung)
[01:19:47.080 --> 01:19:57.080]   (Prayer is sung)
[01:19:57.080 --> 01:20:07.080]   (Prayer is sung)
[01:20:07.080 --> 01:20:17.080]   (Prayer is sung)
[01:20:17.080 --> 01:20:27.080]   (Prayer is sung)
[01:20:27.080 --> 01:20:37.080]   (Prayer is sung)
[01:20:37.080 --> 01:20:47.080]   (Prayer is sung)
[01:20:47.080 --> 01:20:57.080]   (Prayer is sung)
[01:20:57.080 --> 01:21:09.080]   (Piano music is played)
[01:21:09.080 --> 01:21:15.080]   God the uncreated One,
[01:21:15.080 --> 01:21:21.080]   the author of salvation,
[01:21:21.080 --> 01:21:27.080]   who wrote the laws of space and time
[01:21:27.080 --> 01:21:33.080]   and fashioned worlds to His design.
[01:21:33.080 --> 01:21:37.080]   The One whom angel hosts revere,
[01:21:37.080 --> 01:21:41.080]   hung the stars like chandeliers,
[01:21:41.080 --> 01:21:44.080]   numbered every grain of sand,
[01:21:44.080 --> 01:21:48.080]   knows the heart of every man.
[01:21:48.080 --> 01:21:51.080]   He is King forever,
[01:21:51.080 --> 01:21:55.080]   He is King forever,
[01:21:55.080 --> 01:22:00.080]   He is King forevermore.
[01:22:00.080 --> 01:22:08.080]   (Piano music is played)
[01:22:08.080 --> 01:22:12.080]   God our fortress,
[01:22:12.080 --> 01:22:17.080]   God our fortress and our strength,
[01:22:17.080 --> 01:22:24.080]   the rock on which we can depend.
[01:22:24.080 --> 01:22:29.080]   Flashless in His majesty,
[01:22:29.080 --> 01:22:36.080]   His power and authority.
[01:22:36.080 --> 01:22:40.080]   Unshaken by the schemes of man,
[01:22:40.080 --> 01:22:43.080]   never changing, great I am.
[01:22:43.080 --> 01:22:47.080]   Kingdoms rise and kingdoms fall,
[01:22:47.080 --> 01:22:50.080]   He is faithful through it all.
[01:22:50.080 --> 01:22:54.080]   Crown Him King forever,
[01:22:54.080 --> 01:22:57.080]   Crown Him King forever,
[01:22:57.080 --> 01:23:03.080]   Crown Him King forevermore.
[01:23:03.080 --> 01:23:15.080]   (Piano music is played)
[01:23:15.080 --> 01:23:20.080]   Mighty God immortal flesh,
[01:23:20.080 --> 01:23:26.080]   forsaken by a traitor's kiss.
[01:23:26.080 --> 01:23:32.080]   The curse of sin and centuries,
[01:23:32.080 --> 01:23:39.080]   did pierce the lowly Prince of Peace.
[01:23:39.080 --> 01:23:42.080]   Lived behind a sinless man,
[01:23:42.080 --> 01:23:46.080]   crucified thus from His Lamb.
[01:23:46.080 --> 01:23:49.080]   Buried by the sons of man,
[01:23:49.080 --> 01:23:53.080]   rescued by the Father's hand.
[01:23:53.080 --> 01:23:56.080]   To reign as King forever,
[01:23:56.080 --> 01:24:00.080]   reign as King forever,
[01:24:00.080 --> 01:24:07.080]   reign as King forevermore.
[01:24:07.080 --> 01:24:13.080]   Eternal God of grace,
[01:24:13.080 --> 01:24:19.080]   we crown You with the highest praise.
[01:24:19.080 --> 01:24:25.080]   Heaven shouts and saints adore,
[01:24:25.080 --> 01:24:30.080]   Holy, Holy, Holy Lord.
[01:24:30.080 --> 01:24:34.080]   What joy in everlasting life,
[01:24:34.080 --> 01:24:38.080]   all is love and faith decide.
[01:24:38.080 --> 01:24:41.080]   Justice rolls and praises rise,
[01:24:41.080 --> 01:24:45.080]   at the name of Jesus Christ.
[01:24:45.080 --> 01:24:48.080]   King of Kings forever,
[01:24:48.080 --> 01:24:52.080]   King of Kings forever,
[01:24:52.080 --> 01:24:59.080]   King of Kings forevermore.
[01:24:59.080 --> 01:25:02.080]   King of Kings forever,
[01:25:02.080 --> 01:25:06.080]   King of Kings forever,
[01:25:06.080 --> 01:25:13.080]   King of Kings forevermore.
[01:25:13.080 --> 01:25:26.080]   King of Kings forevermore.
[01:25:26.080 --> 01:25:30.080]   Let's pray.
[01:25:30.080 --> 01:25:36.080]   Heavenly Father, we pray that You would open up the heavens, Lord God,
[01:25:36.080 --> 01:25:39.080]   and that You would speak to us.
[01:25:39.080 --> 01:25:48.080]   Lord, only Your glory, only Your Word can save us from the filthiness of this world.
[01:25:48.080 --> 01:25:52.080]   Lord, we struggle with temptation, we struggle with coveting.
[01:25:52.080 --> 01:25:57.080]   Lord, we are prone to be entangled with the civilian affairs of this world.
[01:25:57.080 --> 01:26:00.080]   Lord, only Your presence, only Your voice,
[01:26:00.080 --> 01:26:04.080]   only You can save us, Lord God, from this generation.
[01:26:04.080 --> 01:26:06.080]   Only You can save us from our own sins.
[01:26:06.080 --> 01:26:09.080]   Only You can deliver us from our own pride.
[01:26:09.080 --> 01:26:12.080]   Only You can save us from our own fears.
[01:26:12.080 --> 01:26:17.080]   So we pray, Father God, as Christ brought His Word with authority,
[01:26:17.080 --> 01:26:20.080]   I pray, Father God, that You would open up heavens,
[01:26:20.080 --> 01:26:22.080]   that we may see Your glory,
[01:26:22.080 --> 01:26:25.080]   that revival would come in this generation,
[01:26:25.080 --> 01:26:29.080]   as the evil is turning more and more bold.
[01:26:29.080 --> 01:26:33.080]   We pray, Father God, that You would prevent us from our hearts growing cold.
[01:26:33.080 --> 01:26:37.080]   Help us, Lord God, to see the spiritual battle that we are in,
[01:26:37.080 --> 01:26:41.080]   that we may gear up with spiritual warfare, Father God, for the sake of Your name.
[01:26:41.080 --> 01:26:46.080]   Help us, Lord God, to live, knowing that we are just sojourners, just passing through.
[01:26:46.080 --> 01:26:49.080]   Bring revival in this generation, Lord God.
[01:26:49.080 --> 01:26:51.080]   Help us to be men and women of prayer.
[01:26:51.080 --> 01:26:54.080]   Help us to be men and women, Lord God, of Your Word.
[01:26:54.080 --> 01:26:59.080]   We pray, Father God, that as You have called us to be a holy nation,
[01:26:59.080 --> 01:27:05.080]   to a royal priesthood, that we would take that challenge on ourselves.
[01:27:05.080 --> 01:27:07.080]   Honor You, glorify You.
[01:27:07.080 --> 01:27:11.080]   Help us, Lord God, to be the aroma of Christ, wherever You send us this week.
[01:27:11.080 --> 01:27:14.080]   In Jesus' name we pray, amen.
[01:27:14.080 --> 01:27:19.080]   God sent His Son.
[01:27:19.080 --> 01:27:24.080]   They called Him Jesus.
[01:27:24.080 --> 01:27:34.080]   He came to love, heal, and forgive.
[01:27:34.080 --> 01:27:44.080]   He lived and died to buy my pardon.
[01:27:44.080 --> 01:27:54.080]   An empty grave is there to put my Savior's lips.
[01:27:54.080 --> 01:28:04.080]   Because He lives, I can face tomorrow.
[01:28:04.080 --> 01:28:14.080]   Because He lives, all fear is gone.
[01:28:14.080 --> 01:28:24.080]   Because I know He holds the future.
[01:28:24.080 --> 01:28:35.080]   And life is worth the living just because He lives.
[01:28:36.080 --> 01:28:38.080]   Amen.
[01:28:39.080 --> 01:28:42.080]   [music]
[01:28:43.080 --> 01:28:46.080]   [music]
[01:28:47.080 --> 01:28:50.080]   [music]
[01:28:51.080 --> 01:28:54.080]   [music]
[01:28:55.080 --> 01:28:58.080]   [music]
[01:28:58.080 --> 01:29:02.080]   [music]
[01:29:02.080 --> 01:29:06.080]   [music]
[01:29:06.080 --> 01:29:10.080]   [music]
[01:29:10.080 --> 01:29:14.080]   [music]
[01:29:14.080 --> 01:29:18.080]   [music]
[01:29:19.080 --> 01:29:22.080]   [music]
[01:29:22.080 --> 01:29:26.080]   [music]
[01:29:26.080 --> 01:29:30.080]   [music]
[01:29:30.080 --> 01:29:34.080]   [music]
[01:29:34.080 --> 01:29:38.080]   [music]
[01:29:38.080 --> 01:29:42.080]   [music]

