
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:35:33.760 --> 01:35:34.760]   You know what I mean?
[01:35:34.760 --> 01:35:40.760]   My best friend, you know, wanted to have dinner tonight," that means that level of small group
[01:35:40.760 --> 01:35:45.760]   is going to go down to your level of commitment for everybody, and so it ruins it for everybody,
[01:35:45.760 --> 01:35:46.760]   okay?
[01:35:46.760 --> 01:35:52.760]   So because this is our first session, if you're going to commit to it, commit to it.
[01:35:52.760 --> 01:35:54.760]   Do your best to come to every Bible study prepared.
[01:35:54.760 --> 01:35:59.760]   If you know that you cannot commit to that, please let us know ahead of time, okay?
[01:35:59.760 --> 01:36:06.760]   So either we will put you in a new members group or a Flake group, all right, where you
[01:36:06.760 --> 01:36:12.760]   will be with other Flakers, so you don't have to feel guilty, okay?
[01:36:12.760 --> 01:36:16.760]   We're doing it for you, so you won't be judged, okay?
[01:36:16.760 --> 01:36:17.760]   All right.
[01:36:17.760 --> 01:36:22.760]   So these are the things, again, as we're starting, hopefully you understand.
[01:36:22.760 --> 01:36:29.760]   I'm going to give you, you may have known this before, but in your small group, to actively
[01:36:29.760 --> 01:36:32.760]   share, and I'm just going to go over this real quick.
[01:36:32.760 --> 01:36:34.760]   There's four areas in people's lives.
[01:36:34.760 --> 01:36:37.760]   Me and others is a public life.
[01:36:37.760 --> 01:36:40.760]   This is like, you know, what people can obviously see.
[01:36:40.760 --> 01:36:43.760]   After you spend a little time, they say, "Hey, you're outgoing.
[01:36:43.760 --> 01:36:44.760]   You talk.
[01:36:44.760 --> 01:36:45.760]   You're quiet.
[01:36:45.760 --> 01:36:46.760]   You're introvert."
[01:36:46.760 --> 01:36:47.760]   These are things that are obvious.
[01:36:47.760 --> 01:36:55.760]   So what ends up happening is people who tend to put up a front are good at that part, right?
[01:36:55.760 --> 01:36:57.760]   Because that's where everybody sees.
[01:36:57.760 --> 01:37:02.760]   But if you're only sanctified in that area, what do you become?
[01:37:02.760 --> 01:37:04.760]   A hypocrite, right?
[01:37:04.760 --> 01:37:09.760]   Because you're only good on the facade, and who you are behind the scene is not consistent,
[01:37:09.760 --> 01:37:10.760]   right?
[01:37:10.760 --> 01:37:14.760]   So if you want to really be sanctified, your outer person that people can see and your
[01:37:14.760 --> 01:37:17.760]   inner person is much closer, right?
[01:37:17.760 --> 01:37:18.760]   That's me, others.
[01:37:18.760 --> 01:37:20.760]   Others only is your what?
[01:37:20.760 --> 01:37:22.760]   Blind spot.
[01:37:22.760 --> 01:37:25.760]   These are people who are dominators, and they think they're the feelers, right?
[01:37:25.760 --> 01:37:27.760]   That's your blind spot.
[01:37:27.760 --> 01:37:29.760]   And so how do you know that?
[01:37:29.760 --> 01:37:33.760]   When you're surrounded by people who are praying for you, caring for you, discipling you, they
[01:37:33.760 --> 01:37:35.760]   are the ones who will tell you.
[01:37:35.760 --> 01:37:40.760]   Usually, your family has already told you, but you don't like them because they told
[01:37:40.760 --> 01:37:41.760]   you.
[01:37:41.760 --> 01:37:43.760]   But there's probably some truth to it.
[01:37:43.760 --> 01:37:48.760]   You have a tendency, and when your family tells you, they are usually direct.
[01:37:48.760 --> 01:37:53.760]   They don't care about your family, and usually it gets exposed when people are angry, right?
[01:37:53.760 --> 01:37:56.760]   If you get in a fight with your husband and wife, they'll keep it to themselves for a
[01:37:56.760 --> 01:37:58.760]   while, and then you tick them off.
[01:37:58.760 --> 01:37:59.760]   It's like, "How come you always do this?"
[01:37:59.760 --> 01:38:00.760]   And they go, "What?"
[01:38:00.760 --> 01:38:04.760]   And then you realize that your sister, your brother, your mom, or dad probably, or somebody
[01:38:04.760 --> 01:38:10.760]   has already told you this, but this is a blind spot that you kind of are trying to hide.
[01:38:10.760 --> 01:38:14.760]   But in a small group context, when you spend time with a lot of people for a long period
[01:38:14.760 --> 01:38:16.760]   of time, it gets exposed.
[01:38:16.760 --> 01:38:21.760]   But that area, if you're not willing to receive instruction, you're not going to grow either.
[01:38:21.760 --> 01:38:24.760]   Your blind spot is going to become bigger and bigger and bigger.
[01:38:24.760 --> 01:38:28.760]   That's why these small groups are good, because you're in a context where you can share, and
[01:38:28.760 --> 01:38:33.760]   people who are praying for you are able to come alongside you, and hopefully, tactfully,
[01:38:33.760 --> 01:38:36.760]   lovingly, help you to see that and to grow in that.
[01:38:36.760 --> 01:38:40.760]   And then, me only is your private.
[01:38:40.760 --> 01:38:44.760]   It could be your private sins, things that you don't want other people to know, and they
[01:38:44.760 --> 01:38:47.760]   will only know if you share it with them.
[01:38:47.760 --> 01:38:50.760]   And so, this part, you have to commit.
[01:38:50.760 --> 01:38:53.760]   Others, you have to commit to people who are committed to you.
[01:38:53.760 --> 01:38:55.760]   Me only, you have to commit.
[01:38:55.760 --> 01:38:59.760]   So, the best place to do that is in your small group.
[01:38:59.760 --> 01:39:04.760]   If there are certain things maybe you don't feel comfortable in, even in that small group,
[01:39:04.760 --> 01:39:05.760]   ask your small group leader.
[01:39:05.760 --> 01:39:11.760]   If you have something that you're wrestling with, you want to confess something, to be
[01:39:11.760 --> 01:39:15.760]   committed to confess your sins, or confess other things.
[01:39:15.760 --> 01:39:17.760]   And then, the God only are things that God does.
[01:39:17.760 --> 01:39:21.760]   When you are sanctified in the other areas, you tend to be sanctified in the areas that
[01:39:21.760 --> 01:39:24.760]   you may not even know, and other people may not know.
[01:39:24.760 --> 01:39:31.760]   So, small group is the best place to wrestle with this, and to commit to grow in all areas
[01:39:31.760 --> 01:39:33.760]   of our life.
[01:39:33.760 --> 01:39:34.760]   All right.
[01:39:34.760 --> 01:39:38.760]   Finally, starting from next week, starting from this week, next week we're going to be
[01:39:38.760 --> 01:39:39.760]   covering the first covenant.
[01:39:39.760 --> 01:39:43.760]   We're going to, I'm going to briefly review the chapter one and two that you guys discussed,
[01:39:43.760 --> 01:39:47.760]   and then we're going to go into the covenant, and along with the covenant, I'm going to
[01:39:47.760 --> 01:39:52.760]   be giving you five quiet time verses for that week.
[01:39:52.760 --> 01:39:57.760]   So, these are the verses that pertain to covenant one that I'm going to be teaching next week.
[01:39:57.760 --> 01:39:58.760]   You understand?
[01:39:58.760 --> 01:40:01.760]   Okay, so, you should have gotten an email.
[01:40:01.760 --> 01:40:04.760]   This is already on Facebook or Messenger.
[01:40:04.760 --> 01:40:05.760]   Okay?
[01:40:05.760 --> 01:40:07.760]   If you didn't get one, make sure you get it.
[01:40:07.760 --> 01:40:11.760]   And so, there's five passages, and I don't want you to read all five before you come
[01:40:11.760 --> 01:40:13.760]   on Wednesday morning.
[01:40:13.760 --> 01:40:14.760]   Spread this out.
[01:40:14.760 --> 01:40:15.760]   Do it like you're doing quiet time.
[01:40:15.760 --> 01:40:17.760]   So, tomorrow morning when you wake up, do one.
[01:40:17.760 --> 01:40:18.760]   And do it in this order.
[01:40:18.760 --> 01:40:19.760]   Okay?
[01:40:19.760 --> 01:40:21.760]   Because I'm going to be teaching in this order.
[01:40:21.760 --> 01:40:26.760]   And so, when you come next week, and I start to teach about the first covenant, and it's
[01:40:26.760 --> 01:40:30.760]   going to be about the church, that you'll have some basis of understanding of the text
[01:40:30.760 --> 01:40:32.760]   that I'm going to be looking at.
[01:40:32.760 --> 01:40:33.760]   Okay?
[01:40:33.760 --> 01:40:35.760]   So, these are quiet time passages.
[01:40:35.760 --> 01:40:39.760]   So, some of you guys in your small group who are memorizing Scripture, this would be a
[01:40:39.760 --> 01:40:43.760]   good place to do your memory verses.
[01:40:43.760 --> 01:40:46.760]   You don't have to memorize the whole thing, but maybe like one or two key verses in those
[01:40:46.760 --> 01:40:50.760]   texts that you could memorize that and then check up on each other, if you choose to do
[01:40:50.760 --> 01:40:51.760]   that.
[01:40:51.760 --> 01:40:52.760]   Okay?
[01:40:52.760 --> 01:40:53.760]   Any questions about this?
[01:40:53.760 --> 01:40:54.760]   Okay.
[01:40:54.760 --> 01:41:02.760]   So, for the rest of the time for tonight, okay, which one are you?
[01:41:02.760 --> 01:41:03.760]   Okay?
[01:41:03.760 --> 01:41:08.760]   Are you the dominator, professor, the feeler, the director, devil's advocate, peacemaker,
[01:41:08.760 --> 01:41:10.760]   critiquer, or the hider?
[01:41:10.760 --> 01:41:11.760]   Right?
[01:41:11.760 --> 01:41:12.760]   So, choose one.
[01:41:12.760 --> 01:41:13.760]   Don't say, "I don't know."
[01:41:13.760 --> 01:41:14.760]   Choose one.
[01:41:14.760 --> 01:41:15.760]   Okay?
[01:41:15.760 --> 01:41:22.760]   And then, how can you, if you're one of those things, how can you improve going forward
[01:41:22.760 --> 01:41:23.760]   in your small group?
[01:41:23.760 --> 01:41:31.760]   If you have a tendency to never talk unless you're picked on, like, how can you commit
[01:41:31.760 --> 01:41:33.760]   to participate in this small group?
[01:41:33.760 --> 01:41:34.760]   Okay?
[01:41:34.760 --> 01:41:38.760]   If you're the dominator, give other people a chance.
[01:41:38.760 --> 01:41:39.760]   Right?
[01:41:39.760 --> 01:41:40.760]   Let them talk.
[01:41:40.760 --> 01:41:42.760]   How can you improve on your tendency?
[01:41:42.760 --> 01:41:45.760]   Number two, what is the biggest weakness in your spiritual life?
[01:41:45.760 --> 01:41:46.760]   Okay?
[01:41:46.760 --> 01:41:50.760]   And what are you hoping to get out of this small group, socially and spiritually, and
[01:41:50.760 --> 01:41:54.760]   do you think you will be able to commit to the whole 13 sessions of the Bible study?
[01:41:54.760 --> 01:41:55.760]   Okay?
[01:41:55.760 --> 01:42:00.760]   So, for the next 30, 40 minutes, however long it takes, get into your small group and then
[01:42:00.760 --> 01:42:06.760]   discuss this, and then please do your five-verse quiet time and the first two chapters before
[01:42:06.760 --> 01:42:07.760]   you come next Wednesday.
[01:42:07.760 --> 01:42:08.760]   All right?
[01:42:08.760 --> 01:42:13.760]   Let me pray for us, and then we'll wrap up.
[01:42:13.760 --> 01:42:19.760]   Father, we thank you so much for this new session of Bible study, and we pray that you
[01:42:19.760 --> 01:42:25.760]   would help us to use this time to really learn and to come together to be on the same page,
[01:42:25.760 --> 01:42:31.760]   Lord God, as we are doing our best to be deliberate about the church that you desire to build.
[01:42:31.760 --> 01:42:35.760]   Lord, as you remind us over and over again that Christ is the head of the church, not
[01:42:35.760 --> 01:42:40.760]   any man, not any purpose, so we pray, Father God, that these sessions will help us to be
[01:42:40.760 --> 01:42:42.760]   united together under Christ.
[01:42:42.760 --> 01:42:46.760]   We pray for these small groups and the small group leaders and all the hard work that they
[01:42:46.760 --> 01:42:47.760]   are putting into it.
[01:42:47.760 --> 01:42:51.760]   We pray that you would reward them to be able to see tangible fruit, and we ask for all
[01:42:51.760 --> 01:42:57.760]   the participants, Lord God, that not only knowledge-wise, but relationally, spiritually,
[01:42:57.760 --> 01:43:02.760]   in every way, Lord God, that we would become a tighter, more united community as a result
[01:43:02.760 --> 01:43:04.760]   of the Bible study we will have.
[01:43:04.760 --> 01:43:05.760]   We thank you, Father.
[01:43:05.760 --> 01:43:06.760]   In Jesus' name we pray.
[01:43:06.760 --> 01:43:07.760]   Amen.
[01:43:07.760 --> 01:43:17.760]   [BLANK_AUDIO]

