
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:28:00.120 --> 01:28:02.120]   because the means don't matter
[01:28:02.120 --> 01:28:04.120]   as long as you get the blessing.
[01:28:04.120 --> 01:28:09.120]   How many of us have been compromised that way?
[01:28:09.120 --> 01:28:10.120]   Right?
[01:28:10.120 --> 01:28:12.120]   This analogy is perfect,
[01:28:12.120 --> 01:28:14.120]   because we could see ourselves.
[01:28:14.120 --> 01:28:16.120]   It's perplexing, it's dumbfounding,
[01:28:16.120 --> 01:28:18.120]   and yet we could see it.
[01:28:18.120 --> 01:28:23.120]   How many of us would turn to our own measures
[01:28:23.120 --> 01:28:25.120]   to receive blessing?
[01:28:25.120 --> 01:28:27.120]   Now I know in the context of Galatians,
[01:28:27.120 --> 01:28:30.120]   what he's talking about primarily is justification.
[01:28:30.120 --> 01:28:35.120]   You cannot be justified by your works through the law,
[01:28:35.120 --> 01:28:37.120]   but neither can you receive God's promises
[01:28:37.120 --> 01:28:39.120]   and blessings in your life
[01:28:39.120 --> 01:28:41.120]   by you somehow coercing it.
[01:28:41.120 --> 01:28:44.120]   You can't force God's blessing on you.
[01:28:44.120 --> 01:28:46.120]   That's crazy.
[01:28:46.120 --> 01:28:48.120]   Were you gonna barter with him?
[01:28:48.120 --> 01:28:49.120]   No, no, no, no.
[01:28:49.120 --> 01:28:52.120]   The blessings of God were his promises,
[01:28:52.120 --> 01:28:54.120]   and it's going to come by his glory,
[01:28:54.120 --> 01:28:56.120]   it's going to come by his grace,
[01:28:56.120 --> 01:28:58.120]   and by his sovereignty he has ordained it
[01:28:58.120 --> 01:29:01.120]   that it's going to be by grace through faith,
[01:29:01.120 --> 01:29:04.120]   that when we receive with humility,
[01:29:04.120 --> 01:29:06.120]   he's going to in his glory bless.
[01:29:06.120 --> 01:29:09.120]   No other way.
[01:29:09.120 --> 01:29:11.120]   No show of your flesh,
[01:29:11.120 --> 01:29:13.120]   no dealing with him,
[01:29:13.120 --> 01:29:15.120]   no bartering,
[01:29:15.120 --> 01:29:18.120]   and definitely no going around the back.
[01:29:18.120 --> 01:29:21.120]   And so this analogy then,
[01:29:21.120 --> 01:29:23.120]   when he says,
[01:29:23.120 --> 01:29:28.120]   look, in the earlier passage,
[01:29:28.120 --> 01:29:32.120]   that this bondwoman was born,
[01:29:32.120 --> 01:29:34.120]   the son by the bondwoman was born
[01:29:34.120 --> 01:29:36.120]   according to the flesh.
[01:29:36.120 --> 01:29:38.120]   What is he highlighting?
[01:29:38.120 --> 01:29:41.120]   Well, it's not as though Sarai had like,
[01:29:41.120 --> 01:29:43.120]   Sarah had like a immaculate conception
[01:29:43.120 --> 01:29:45.120]   and the Holy Spirit impregnated her.
[01:29:45.120 --> 01:29:47.120]   Both were through the flesh.
[01:29:47.120 --> 01:29:49.120]   But obviously what we're talking about is
[01:29:49.120 --> 01:29:52.120]   through selfish motive and by fleshly means,
[01:29:52.120 --> 01:29:55.120]   trying to get God to move
[01:29:55.120 --> 01:29:57.120]   is completely of the world.
[01:29:57.120 --> 01:30:00.120]   It's completely of the dark forces.
[01:30:00.120 --> 01:30:01.120]   Okay.
[01:30:01.120 --> 01:30:05.120]   Now, in saying this,
[01:30:05.120 --> 01:30:07.120]   I want to continue reading the story
[01:30:07.120 --> 01:30:09.120]   a little bit more.
[01:30:09.120 --> 01:30:12.120]   Can you turn your eyes to chapter 17, verse 1?
[01:30:12.120 --> 01:30:16.120]   Chapter 17, verse 1.
[01:30:16.120 --> 01:30:17.120]   What's crazy is,
[01:30:17.120 --> 01:30:19.120]   I do believe in some sense,
[01:30:19.120 --> 01:30:21.120]   perhaps it doesn't say explicitly,
[01:30:21.120 --> 01:30:24.120]   but that their lack of faith
[01:30:24.120 --> 01:30:27.120]   and their doubting caused the delay.
[01:30:27.120 --> 01:30:31.120]   It says that now when Abram was 99 years old,
[01:30:31.120 --> 01:30:33.120]   still no children,
[01:30:33.120 --> 01:30:35.120]   the Lord appeared to Abram and said to him,
[01:30:35.120 --> 01:30:36.120]   I am God Almighty.
[01:30:36.120 --> 01:30:39.120]   Walk before me and be blameless.
[01:30:39.120 --> 01:30:41.120]   I will establish my covenant between me and you,
[01:30:41.120 --> 01:30:44.120]   and I will multiply you exceedingly.
[01:30:44.120 --> 01:30:46.120]   Abram fell on his face,
[01:30:46.120 --> 01:30:48.120]   and God talked to him saying,
[01:30:48.120 --> 01:30:51.120]   As for me, behold, my covenant is with you,
[01:30:51.120 --> 01:30:55.120]   and you will be the father of a multitude of nations.
[01:30:55.120 --> 01:30:57.120]   No longer shall your name be called Abram,
[01:30:57.120 --> 01:30:59.120]   but your name shall be Abraham,
[01:30:59.120 --> 01:31:02.120]   for I will make you the father of a multitude of nations.
[01:31:02.120 --> 01:31:04.120]   I have made you exceedingly fruitful,
[01:31:04.120 --> 01:31:06.120]   and I will make nations of you.
[01:31:06.120 --> 01:31:07.120]   Kings will come forth from you.
[01:31:07.120 --> 01:31:10.120]   I will establish my covenant between me and you
[01:31:10.120 --> 01:31:12.120]   and your descendants after you
[01:31:12.120 --> 01:31:13.120]   throughout their generations
[01:31:13.120 --> 01:31:15.120]   for an everlasting covenant
[01:31:15.120 --> 01:31:19.120]   to be God to you and to your descendants after you.
[01:31:19.120 --> 01:31:21.120]   And then he says,
[01:31:21.120 --> 01:31:23.120]   I will give to you and to your descendants after you
[01:31:23.120 --> 01:31:25.120]   the land of your sojourning
[01:31:25.120 --> 01:31:27.120]   and all the land of Canaan
[01:31:27.120 --> 01:31:28.120]   for an everlasting possession,
[01:31:28.120 --> 01:31:31.120]   and I will bless their God,
[01:31:31.120 --> 01:31:33.120]   and I will be their God.
[01:31:33.120 --> 01:31:34.120]   Verse 15.
[01:31:34.120 --> 01:31:35.120]   Then God said to Abraham,
[01:31:35.120 --> 01:31:37.120]   As for Sarai your wife,
[01:31:37.120 --> 01:31:39.120]   you shall not call her name Sarai,
[01:31:39.120 --> 01:31:41.120]   but Sarah shall be her name.
[01:31:41.120 --> 01:31:42.120]   I will bless her,
[01:31:42.120 --> 01:31:44.120]   and indeed I will give you a son by her.
[01:31:44.120 --> 01:31:46.120]   Then I will bless her,
[01:31:46.120 --> 01:31:49.120]   and she shall be a mother of nations.
[01:31:49.120 --> 01:31:51.120]   Kings of peoples will come from her.
[01:31:51.120 --> 01:31:55.120]   Then Abraham fell on his face and laughed
[01:31:55.120 --> 01:31:57.120]   and said in his heart,
[01:31:57.120 --> 01:32:00.120]   Will a child be born to a man one hundred years old?
[01:32:00.120 --> 01:32:03.120]   And will Sarah, who is ninety years old,
[01:32:03.120 --> 01:32:04.120]   bear a child?
[01:32:04.120 --> 01:32:05.120]   And Abraham said to God,
[01:32:05.120 --> 01:32:09.120]   Oh, that Ishmael might live before you.
[01:32:09.120 --> 01:32:10.120]   Okay.
[01:32:10.120 --> 01:32:12.120]   There's a reason why I read that long section.
[01:32:12.120 --> 01:32:14.120]   God is just like,
[01:32:14.120 --> 01:32:16.120]   for a long section telling him,
[01:32:16.120 --> 01:32:17.120]   this is what's happening,
[01:32:17.120 --> 01:32:19.120]   this is what's happening,
[01:32:19.120 --> 01:32:23.120]   and this is how I will hold my covenant with you.
[01:32:23.120 --> 01:32:25.120]   But you notice how that segment
[01:32:25.120 --> 01:32:29.120]   comes with Abraham's response.
[01:32:29.120 --> 01:32:31.120]   Abraham's response is,
[01:32:31.120 --> 01:32:35.120]   Why don't you just bless Ishmael?
[01:32:35.120 --> 01:32:38.120]   What do you think God's answer to that is?
[01:32:38.120 --> 01:32:42.120]   Why can't God just bless Ishmael?
[01:32:42.120 --> 01:32:45.120]   Why can't just God be like,
[01:32:45.120 --> 01:32:47.120]   Fine, Abraham.
[01:32:47.120 --> 01:32:49.120]   Right?
[01:32:49.120 --> 01:32:51.120]   Take some time to think about that,
[01:32:51.120 --> 01:32:58.120]   and I think this is to where I said earlier,
[01:32:58.120 --> 01:33:01.120]   what is to us the greatest matter
[01:33:01.120 --> 01:33:04.120]   is the blessing.
[01:33:04.120 --> 01:33:07.120]   To God, beyond just simply the blessing,
[01:33:07.120 --> 01:33:10.120]   it's always His glory.
[01:33:10.120 --> 01:33:11.120]   Right?
[01:33:11.120 --> 01:33:13.120]   It's always His glory.
[01:33:13.120 --> 01:33:16.120]   God had designed that through the way
[01:33:16.120 --> 01:33:19.120]   that He was going to bless Abraham,
[01:33:19.120 --> 01:33:21.120]   that God would be honored and glorified
[01:33:21.120 --> 01:33:23.120]   because He was going to be their God
[01:33:23.120 --> 01:33:26.120]   and by God's sovereign choice.
[01:33:26.120 --> 01:33:29.120]   Just like in Romans chapter 9 through 11,
[01:33:29.120 --> 01:33:30.120]   Scripture says,
[01:33:30.120 --> 01:33:33.120]   Salvation is not by the will of man,
[01:33:33.120 --> 01:33:35.120]   is not by the running of man,
[01:33:35.120 --> 01:33:37.120]   but is by God's choice.
[01:33:37.120 --> 01:33:39.120]   This passage is essentially saying
[01:33:39.120 --> 01:33:43.120]   the exact same thing.
[01:33:43.120 --> 01:33:45.120]   Yes?
[01:33:45.120 --> 01:33:47.120]   Why does it have to be
[01:33:47.120 --> 01:33:51.120]   that we have to go through this means?
[01:33:51.120 --> 01:33:53.120]   It's because God's glory is at stake.
[01:33:53.120 --> 01:33:54.120]   That's my point.
[01:33:54.120 --> 01:33:58.120]   Okay, now moving to the last portion
[01:33:58.120 --> 01:34:01.120]   of our segment for today,
[01:34:01.120 --> 01:34:04.120]   Apostle Paul describes this kind of
[01:34:04.120 --> 01:34:05.120]   allegorical thing where he says,
[01:34:05.120 --> 01:34:07.120]   now you see the story,
[01:34:07.120 --> 01:34:08.120]   but I'm going to identify
[01:34:08.120 --> 01:34:10.120]   certain reference points for you.
[01:34:10.120 --> 01:34:12.120]   You guys know how an allegory works.
[01:34:12.120 --> 01:34:16.120]   You tell a story like Pilgrim's Progress,
[01:34:16.120 --> 01:34:18.120]   and then it kind of coincides
[01:34:18.120 --> 01:34:21.120]   or has correspondence to a spiritual reality.
[01:34:21.120 --> 01:34:24.120]   It's essentially a big illustration, right?
[01:34:24.120 --> 01:34:26.120]   And he talks about the fact that
[01:34:26.120 --> 01:34:31.120]   Sarai, Sarah, and Hagar are two covenants.
[01:34:31.120 --> 01:34:33.120]   For us, we're just going to focus on Hagar,
[01:34:33.120 --> 01:34:37.120]   and he says here that one is proceeding
[01:34:37.120 --> 01:34:39.120]   from Mount Sinai,
[01:34:39.120 --> 01:34:41.120]   bearing children who are slaves,
[01:34:41.120 --> 01:34:43.120]   and she is Hagar.
[01:34:43.120 --> 01:34:45.120]   What's really interesting is
[01:34:45.120 --> 01:34:47.120]   you would think that the illustration
[01:34:47.120 --> 01:34:50.120]   or the allegory has some really far
[01:34:50.120 --> 01:34:52.120]   spiritual reality,
[01:34:52.120 --> 01:34:55.120]   but it's actually like he's just restating.
[01:34:55.120 --> 01:34:59.120]   He says, now Hagar is Mount Sinai in Arabia
[01:34:59.120 --> 01:35:01.120]   and corresponds with current Jerusalem
[01:35:01.120 --> 01:35:04.120]   for she is in slavery with her children.
[01:35:04.120 --> 01:35:06.120]   What do I mean by,
[01:35:06.120 --> 01:35:08.120]   okay, you have these two things.
[01:35:08.120 --> 01:35:11.120]   Hagar is Mount Sinai
[01:35:11.120 --> 01:35:14.120]   in present Jerusalem and in slavery.
[01:35:14.120 --> 01:35:18.120]   I want us to follow this, I guess,
[01:35:18.120 --> 01:35:20.120]   this line of thought, right?
[01:35:20.120 --> 01:35:22.120]   And I don't think it's so complicated
[01:35:22.120 --> 01:35:26.120]   that we need hours and hours to discuss.
[01:35:26.120 --> 01:35:28.120]   For us, when we think Hagar,
[01:35:28.120 --> 01:35:30.120]   she is an Egyptian slave.
[01:35:30.120 --> 01:35:32.120]   From her comes Ishmael,
[01:35:32.120 --> 01:35:37.120]   and Ishmael is then underneath as a slave, right?
[01:35:37.120 --> 01:35:39.120]   That was the whole point.
[01:35:39.120 --> 01:35:42.120]   But then she points to this idea of Mount Sinai,
[01:35:42.120 --> 01:35:44.120]   which is in Arabia.
[01:35:44.120 --> 01:35:45.120]   So guess what?
[01:35:45.120 --> 01:35:48.120]   In terms of the lineage of Ishmael,
[01:35:48.120 --> 01:35:51.120]   history has it that the lineage of Ishmael,
[01:35:51.120 --> 01:35:53.120]   if you continue to trace it down,
[01:35:53.120 --> 01:35:56.120]   are those who are adversaries of the nation of Israel
[01:35:56.120 --> 01:35:58.120]   generation to generation,
[01:35:58.120 --> 01:36:02.120]   and now comprise of the majority of the Arabs in that area.
[01:36:02.120 --> 01:36:04.120]   What you would think as current like Saudi Arabia
[01:36:04.120 --> 01:36:07.120]   and that whole peninsula,
[01:36:07.120 --> 01:36:09.120]   that's the people of Ishmael.
[01:36:09.120 --> 01:36:12.120]   And what's more, Mount Sinai is in there.
[01:36:12.120 --> 01:36:13.120]   Okay?
[01:36:13.120 --> 01:36:14.120]   And then what he says is,
[01:36:14.120 --> 01:36:17.120]   and corresponds to the present Jerusalem.
[01:36:17.120 --> 01:36:19.120]   What is he talking about here?
[01:36:19.120 --> 01:36:20.120]   What are the reference point,
[01:36:20.120 --> 01:36:24.120]   and what is this analogy really pointing to?
[01:36:24.120 --> 01:36:26.120]   Okay.
[01:36:26.120 --> 01:36:29.120]   What I'd like to say about this is,
[01:36:29.120 --> 01:36:32.120]   let's see if I can boil it down so that it doesn't get too long,
[01:36:32.120 --> 01:36:34.120]   because I've already gone 30 minutes.
[01:36:34.120 --> 01:36:36.120]   What I'd like to say about this is,
[01:36:36.120 --> 01:36:41.120]   one, we understand that what he's trying to point at
[01:36:41.120 --> 01:36:47.120]   is she represents that line that is to be rejected.
[01:36:47.120 --> 01:36:52.120]   But what's more, there is a spiritual reality to this analogy.
[01:36:52.120 --> 01:36:55.120]   Maybe another way to think about it is,
[01:36:55.120 --> 01:36:58.120]   if you take a look at verse 26, okay?
[01:36:58.120 --> 01:37:03.120]   Okay.
[01:37:03.120 --> 01:37:06.120]   He makes this reference in comparison.
[01:37:06.120 --> 01:37:08.120]   There is a present Jerusalem,
[01:37:08.120 --> 01:37:11.120]   and then there is a Jerusalem above.
[01:37:11.120 --> 01:37:12.120]   Yes?
[01:37:12.120 --> 01:37:14.120]   Okay.
[01:37:14.120 --> 01:37:17.120]   Earlier, we were just describing the contrast between
[01:37:17.120 --> 01:37:19.120]   what is fleshly and earthly,
[01:37:19.120 --> 01:37:21.120]   and that's all he's trying to refer to.
[01:37:21.120 --> 01:37:22.120]   Right?
[01:37:22.120 --> 01:37:26.120]   Haggad represents that which is condemnation.
[01:37:26.120 --> 01:37:29.120]   Here's a passage for you that you'd want to jot down,
[01:37:29.120 --> 01:37:33.120]   and it comes from Hebrews 12, verse 18 through 24.
[01:37:33.120 --> 01:37:34.120]   Okay?
[01:37:34.120 --> 01:37:37.120]   Hebrews 12, verse 18 through 24.
[01:37:37.120 --> 01:37:42.120]   In comparison, the author of Hebrews says in verse 18,
[01:37:42.120 --> 01:37:45.120]   "For you have not come to a mountain that can be touched
[01:37:45.120 --> 01:37:51.120]   "and to a blazing fire, and to darkness and gloom and whirlwind,
[01:37:51.120 --> 01:37:54.120]   "and to the blast of a trumpet and the sound of words,
[01:37:54.120 --> 01:37:57.120]   "which sound as such that those who heard beg
[01:37:57.120 --> 01:38:00.120]   "that no further word be spoken to them.
[01:38:00.120 --> 01:38:02.120]   "For they could not bear the command,
[01:38:02.120 --> 01:38:06.120]   "if even a beast touches the mountain, it will be stoned.
[01:38:06.120 --> 01:38:09.120]   "And so terrible was the sight that Moses said,
[01:38:09.120 --> 01:38:12.120]   "'I am full of fear and trembling.'
[01:38:12.120 --> 01:38:16.120]   "But you have come to Mount Zion, to the city of the living God,
[01:38:16.120 --> 01:38:19.120]   "the heavenly Jerusalem."
[01:38:19.120 --> 01:38:20.120]   Okay?
[01:38:20.120 --> 01:38:26.120]   So I think my way of conclusion--
[01:38:26.120 --> 01:38:27.120]   I'm going to just--
[01:38:27.120 --> 01:38:30.120]   you know, I realize I probably, like, have a better way
[01:38:30.120 --> 01:38:33.120]   of trying to explain the thought,
[01:38:33.120 --> 01:38:36.120]   but what I'm going to just say by summary is,
[01:38:36.120 --> 01:38:39.120]   you have on one side, earlier,
[01:38:39.120 --> 01:38:43.120]   everything that resonated with man's resources,
[01:38:43.120 --> 01:38:46.120]   flesh, turning away and down.
[01:38:46.120 --> 01:38:50.120]   You had everything in relation to turning to slavery again,
[01:38:50.120 --> 01:38:54.120]   turning to things that would cause us to be imprisoned, yes?
[01:38:54.120 --> 01:38:58.120]   And then, here, he corresponds that and says,
[01:38:58.120 --> 01:39:03.120]   to this present Jerusalem, that is still earthly.
[01:39:03.120 --> 01:39:06.120]   If you think that being in Jerusalem is causing you to be free,
[01:39:06.120 --> 01:39:10.120]   he's saying, no, spiritually, you're still enslaved, yes?
[01:39:10.120 --> 01:39:13.120]   And so this sets us up for the contrast to say,
[01:39:13.120 --> 01:39:16.120]   what we're looking forward to is nothing earthly.
[01:39:16.120 --> 01:39:20.120]   We're looking forward to the Jerusalem above, okay?
[01:39:20.120 --> 01:39:21.120]   All right.
[01:39:21.120 --> 01:39:24.120]   So let's take a moment to conclude there,
[01:39:24.120 --> 01:39:28.120]   and we'll pray over this teaching.
[01:39:28.120 --> 01:39:34.120]   Let's pray.
[01:39:34.120 --> 01:39:38.120]   Heavenly Father, we are challenged today
[01:39:38.120 --> 01:39:42.120]   as we remember a very familiar story,
[01:39:42.120 --> 01:39:45.120]   that, God, we can so easily turn away from trusting
[01:39:45.120 --> 01:39:49.120]   the God of the universe to trusting our own hands.
[01:39:49.120 --> 01:39:53.120]   And what's more, we keep trusting the things that we can see.
[01:39:53.120 --> 01:39:57.120]   We trust kings, we trust nations, we trust all these other things.
[01:39:57.120 --> 01:40:00.120]   But, God, we want to be trusting you.
[01:40:00.120 --> 01:40:04.120]   So I pray, Father God, that you would continue to challenge us
[01:40:04.120 --> 01:40:07.120]   to not walk by sight, but walk by faith,
[01:40:07.120 --> 01:40:10.120]   and to, therefore, invest all the more,
[01:40:10.120 --> 01:40:12.120]   invest in the things that are spiritual,
[01:40:12.120 --> 01:40:14.120]   no longer in the things that are earthly,
[01:40:14.120 --> 01:40:17.120]   but, God, to have such an eternal perspective.
[01:40:17.120 --> 01:40:21.120]   This we pray in Christ's name, amen.
[01:40:21.120 --> 01:40:25.120]   Okay, we'll do some announcements.
[01:40:25.120 --> 01:40:46.120]   [silence]
[01:40:46.120 --> 01:40:51.120]   How do I get to the--ah.
[01:40:51.120 --> 01:40:55.120]   All right, if you guys are--
[01:40:55.120 --> 01:40:57.120]   have been kind of following along with all the announcements,
[01:40:57.120 --> 01:40:59.120]   Passion Week is just three weeks away.
[01:40:59.120 --> 01:41:03.120]   And, as you guys know, that Monday to Wednesday on 730,
[01:41:03.120 --> 01:41:07.120]   we're going to be having Passion Week devotionals.
[01:41:07.120 --> 01:41:09.120]   Tuesday, this is for the BAM,
[01:41:09.120 --> 01:41:13.120]   we're going to have a dinner fasting, just a time just to pray
[01:41:13.120 --> 01:41:17.120]   for unsaved loved ones and family members and for the church.
[01:41:17.120 --> 01:41:19.120]   So that's Tuesday.
[01:41:19.120 --> 01:41:23.120]   So Monday through Wednesday, we have our Passion Week devotionals.
[01:41:23.120 --> 01:41:26.120]   Thursday, we have a Passover meal.
[01:41:26.120 --> 01:41:29.120]   And it starts at 630, and it's going to be in here,
[01:41:29.120 --> 01:41:35.120]   and it's 160 seating maximum capacity.
[01:41:35.120 --> 01:41:37.120]   And Pastor Mark's going to be leading us through
[01:41:37.120 --> 01:41:42.120]   just how the disciples would have had the Last Supper with Jesus,
[01:41:42.120 --> 01:41:48.120]   and how the Jewish people for many years conducted the Passover meal.
[01:41:48.120 --> 01:41:52.120]   And so if you haven't done so and you are a member and you sign up,
[01:41:52.120 --> 01:41:55.120]   you will be given priority.
[01:41:55.120 --> 01:41:58.120]   And so if you sign up, just know that.
[01:41:58.120 --> 01:42:04.120]   Like, priority will be given to first-time participants who are members.
[01:42:04.120 --> 01:42:08.120]   It's not quite yet open for non-members, so just kind of keep that in mind.
[01:42:08.120 --> 01:42:15.120]   Just because of seating, it's $10 per adult and then $5 per child.
[01:42:15.120 --> 01:42:19.120]   If the child is under four, obviously it's going to be free.
[01:42:19.120 --> 01:42:22.120]   Friday of the Passion Week, we have a Good Friday service.
[01:42:22.120 --> 01:42:24.120]   This is going to be an overflow room.
[01:42:24.120 --> 01:42:28.120]   That part of the youth room is going to be an overflow room.
[01:42:28.120 --> 01:42:31.120]   So we're expecting it to be a little bit chaotic.
[01:42:31.120 --> 01:42:35.120]   So what we're asking everybody to do for the Passion Week,
[01:42:35.120 --> 01:42:39.120]   but especially Good Friday, is to get here early.
[01:42:39.120 --> 01:42:41.120]   Last Friday, we had All-Church Praise and Prayer,
[01:42:41.120 --> 01:42:46.120]   and then the shuttle team, they said between 7:20 to 7:45,
[01:42:46.120 --> 01:42:48.120]   like two-thirds of the church came all at once.
[01:42:48.120 --> 01:42:54.120]   So it just threw everything into a little bit of a clump.
[01:42:54.120 --> 01:42:58.120]   So if you can, on Good Friday, come early.
[01:42:58.120 --> 01:43:02.120]   And the cafe will be open every day that week from 5:30 and on.
[01:43:02.120 --> 01:43:08.120]   And so we're going to need a lot of help that week just to get everything running.
[01:43:08.120 --> 01:43:12.120]   So there are sign-ups available, so please do take note of that
[01:43:12.120 --> 01:43:17.120]   and then sign up as the Lord leads your heart.
[01:43:17.120 --> 01:43:22.120]   And then Sunday morning, we have early sunrise service in the courtyard,
[01:43:22.120 --> 01:43:24.120]   followed by our 8 a.m. service.
[01:43:24.120 --> 01:43:25.120]   It's a quicker turnaround.
[01:43:25.120 --> 01:43:29.120]   And then if you are here, you can pick up a Hawaiian barbecue lunch
[01:43:29.120 --> 01:43:32.120]   and eat it here or take it home.
[01:43:32.120 --> 01:43:33.120]   Happy Easter.
[01:43:33.120 --> 01:43:36.120]   But it's three weeks away, so just kind of keep that in mind
[01:43:36.120 --> 01:43:42.120]   and start preparing your hearts for all that's to come.
[01:43:42.120 --> 01:43:47.120]   We're going to be having, this coming Saturday, starting at 9 a.m.,
[01:43:47.120 --> 01:43:49.120]   All Church Cleaning and Maintenance Day.
[01:43:49.120 --> 01:43:53.120]   There's a lot of stuff, a lot of little corners and crevices to organize
[01:43:53.120 --> 01:43:54.120]   and to clean up.
[01:43:54.120 --> 01:43:59.120]   So if you can sign up, please do sign up like Josh Yoon is doing right now.
[01:43:59.120 --> 01:44:02.120]   And then if you show up, you can show up,
[01:44:02.120 --> 01:44:05.120]   but there's no guarantee you're going to get a specific task.
[01:44:05.120 --> 01:44:10.120]   So there will be refreshments, and by about noon, we typically finish.
[01:44:10.120 --> 01:44:14.120]   All right, so that's this coming Saturday.
[01:44:14.120 --> 01:44:19.120]   And then, as I mentioned, we do need volunteers for the Passion Week signup.
[01:44:19.120 --> 01:44:25.120]   And this is not up here, but just for all the ladies, April 13th, Saturday,
[01:44:25.120 --> 01:44:30.120]   there's going to be a women's conference, just morning until about lunchtime,
[01:44:30.120 --> 01:44:32.120]   in the sanctuary.
[01:44:32.120 --> 01:44:36.120]   So if you guys can, just kind of start clearing your schedule for that
[01:44:36.120 --> 01:44:38.120]   to save the date.
[01:44:38.120 --> 01:44:41.120]   All right, and then here are the discussion questions,
[01:44:41.120 --> 01:44:45.120]   and have a good discussion time with your groups.
[01:44:45.120 --> 01:44:48.120]   Thank you.
[01:44:48.120 --> 01:44:51.120]   [no audio]
[01:44:52.120 --> 01:44:55.120]   [no audio]
[01:44:55.120 --> 01:44:58.120]   [no audio]
[01:44:58.120 --> 01:45:01.120]   [no audio]
[01:45:01.120 --> 01:45:04.120]   [no audio]
[01:45:04.120 --> 01:45:06.120]   [no audio]
[01:45:06.120 --> 01:45:16.120]   [BLANK_AUDIO]
[01:45:16.120 --> 01:45:26.120]   [BLANK_AUDIO]
[01:45:26.120 --> 01:45:36.120]   [BLANK_AUDIO]
[01:45:36.120 --> 01:45:46.120]   [BLANK_AUDIO]
[01:45:46.120 --> 01:45:56.120]   [BLANK_AUDIO]
[01:45:56.120 --> 01:46:06.120]   [BLANK_AUDIO]
[01:46:06.120 --> 01:46:16.120]   [BLANK_AUDIO]
[01:46:16.120 --> 01:46:26.120]   [BLANK_AUDIO]
[01:46:26.120 --> 01:46:36.120]   [BLANK_AUDIO]
[01:46:36.120 --> 01:46:46.120]   [BLANK_AUDIO]
[01:46:46.120 --> 01:46:56.120]   [BLANK_AUDIO]
[01:46:56.120 --> 01:47:06.120]   [BLANK_AUDIO]
[01:47:06.120 --> 01:47:16.120]   [BLANK_AUDIO]
[01:47:16.120 --> 01:47:26.120]   [BLANK_AUDIO]
[01:47:26.120 --> 01:47:36.120]   [BLANK_AUDIO]
[01:47:36.120 --> 01:47:46.120]   [BLANK_AUDIO]
[01:47:46.120 --> 01:47:56.120]   [BLANK_AUDIO]
[01:47:56.120 --> 01:48:06.120]   [BLANK_AUDIO]
[01:48:06.120 --> 01:48:16.120]   [BLANK_AUDIO]
[01:48:16.120 --> 01:48:26.120]   [BLANK_AUDIO]
[01:48:26.120 --> 01:48:36.120]   [BLANK_AUDIO]

