
[00:00:00.000 --> 00:00:04.120]   Next up is my good friend Tim Urban from Wait But Why. I asked him to do this as a favor.
[01:04:14.460 --> 01:04:20.460]   I think success, liquidity should follow success with product, follow with users, follow with traction,
[01:04:20.460 --> 01:04:22.460]   not be in advance. And I think that just distorts--
[01:04:22.460 --> 01:04:27.460]   So what happens to those teams when they get flush with a billion dollars in tokens or a hundred million in tokens--
[01:04:27.460 --> 01:04:30.460]   They wind down the product. --and they haven't shipped the product.
[01:04:30.460 --> 01:04:34.460]   Yes, it has misaligned or bad or perverse incentives all over.
[01:04:34.460 --> 01:04:38.460]   Talk about-- You were mentioning in the back, in a moment like this,
[01:04:38.460 --> 01:04:41.460]   the people that it's hardest for, right after the entrepreneur,
[01:04:41.460 --> 01:04:44.460]   is, you said, the junior partners at these organizations.
[01:04:44.460 --> 01:04:49.460]   Just describe the dynamic now of having to run an organization where you're trying to tell people,
[01:04:49.460 --> 01:04:51.460]   "Just go to the beach for a year."
[01:04:51.460 --> 01:04:55.460]   Yes. I mean, I think, look, the way you become successful in venture is you give money to a founder
[01:04:55.460 --> 01:04:58.460]   who turns it into an iconic company. That is how you get promoted.
[01:04:58.460 --> 01:05:04.460]   That's the job. And so if you tell your colleagues, "Well, don't make any investments right now,"
[01:05:04.460 --> 01:05:08.460]   they're thinking in the back of their mind, "Well, how do I become successful?"
[01:05:08.460 --> 01:05:11.460]   So it's easy for me to say this. It's easier for Peter to say this.
[01:05:11.460 --> 01:05:13.460]   It's easier for Brian to say this.
[01:05:13.460 --> 01:05:17.460]   But it's not so easy for people who want to make their career to say, "Don't make any investments."
[01:05:17.460 --> 01:05:19.460]   Now, that said, if you make a lot of bad investments--
[01:05:19.460 --> 01:05:22.460]   Semmel Scha has a good blog post about this. "Your portfolio is your career."
[01:05:22.460 --> 01:05:28.460]   Once you make five or ten investments in venture, if those aren't good, they're never going to get great.
[01:05:28.460 --> 01:05:31.460]   I don't know there's a single example of a VC who became successful--
[01:05:31.460 --> 01:05:33.460]   Exactly. --where the first five or seven--
[01:05:33.460 --> 01:05:35.460]   Exactly. --didn't show some signs of brilliance.
[01:05:35.460 --> 01:05:40.460]   It's literally the story of the people on the stage right now is that we either got lucky or we were good
[01:05:40.460 --> 01:05:43.460]   or some combination of the early investments actually hitting.
[01:05:43.460 --> 01:05:47.460]   I'm definitely worse. Like my first five investments, three of them became public companies.
[01:05:47.460 --> 01:05:50.460]   And so I was like-- I hit two unicorns in the first four.
[01:05:50.460 --> 01:05:51.460]   Definitely worse than I used to be.
[01:05:51.460 --> 01:05:55.460]   I mean, I hit two unicorns in the first four. How does it happen? It's just luck, I think.
[01:05:55.460 --> 01:05:58.460]   I do think there's some luck to it or maybe your network.
[01:05:58.460 --> 01:06:01.460]   Well, network. So for me, it was easy because these were people that we worked--
[01:06:01.460 --> 01:06:06.460]   I worked with at PayPal. And I was smart enough to at least follow the people that were launching companies
[01:06:06.460 --> 01:06:07.460]   after PayPal and give them some money.
[01:06:07.460 --> 01:06:11.460]   So I didn't have to know much about venture other than just follow my former colleagues.
[01:06:11.460 --> 01:06:20.460]   We have to wrap and go to lunch. We're going to end with Sax telling us his most illustrative and funny story
[01:06:20.460 --> 01:06:23.460]   about Keith Raboi from Stanford.
[01:06:23.460 --> 01:06:25.460]   Oh my God. There's so many good ones.
[01:06:25.460 --> 01:06:29.460]   Some great moment with Keith.
[01:06:29.460 --> 01:06:31.460]   I don't know.
[01:06:31.460 --> 01:06:37.460]   The two of you. You can feel the friendship and all the memories coming through for Sax right now.
[01:06:37.460 --> 01:06:40.460]   All these great-- I could flip it, Keith, and maybe since Sax--
[01:06:40.460 --> 01:06:43.460]   I like the work that Keith and I did at PayPal better, I guess.
[01:06:43.460 --> 01:06:44.460]   Yeah. That was great.
[01:06:44.460 --> 01:06:46.460]   Okay, fine. Whatever. Stanford, PayPal. Give us the moment.
[01:06:46.460 --> 01:06:48.460]   What do you think are the best stories?
[01:06:48.460 --> 01:06:54.460]   Well, one good one that I think is instructive is I was kind of this opinionated person running around all the time,
[01:06:54.460 --> 01:06:58.460]   probably half right, half wrong. And David was basically running the company at the time.
[01:06:58.460 --> 01:07:02.460]   And I could occasionally sabotage some projects.
[01:07:02.460 --> 01:07:07.460]   And David had a really good way of reframing and channeling my energy, which I think is applicable to most people.
[01:07:07.460 --> 01:07:11.460]   He's like, basically, I don't mind if you send me any of this feedback, but you have to send it to me directly,
[01:07:11.460 --> 01:07:14.460]   not to other people. And then you would filter it.
[01:07:14.460 --> 01:07:18.460]   If it's right, I'll act on it. And if not, et cetera, I'll debate it with you.
[01:07:18.460 --> 01:07:21.460]   But it was actually constructive for the organization.
[01:07:21.460 --> 01:07:27.460]   So I felt liberalized to basically give the feedback and try to edit our course.
[01:07:27.460 --> 01:07:30.460]   And it would be channeled and useful, but it wasn't distracting people.
[01:07:30.460 --> 01:07:35.460]   And so I think that is something like a lesson I've taken with me that I actually now use as a CEO all the time.
[01:07:35.460 --> 01:07:40.460]   This is what's so crazy about this. I've heard this exact story from Reid Hoffman tell me that about you.
[01:07:40.460 --> 01:07:44.460]   I think it was either PayPal or LinkedIn where you would send these emails.
[01:07:44.460 --> 01:07:48.460]   And it was just like lighting everybody and everything on fire.
[01:07:48.460 --> 01:07:51.460]   Oh my God. The emails were good, though. The emails were really good.
[01:07:51.460 --> 01:07:54.460]   Let's make it like letters from a boy.
[01:07:54.460 --> 01:07:57.460]   I reread the emails and I'm like, shit, I can't write that well anymore.
[01:07:57.460 --> 01:08:02.460]   Letters from a boy. A memoir. Let's give it up for Keith Raboy.
[01:08:03.460 --> 01:08:05.460]   We'll let your winners ride.
[01:08:05.460 --> 01:08:08.460]   Rain Man David Sachs.
[01:08:08.460 --> 01:08:14.460]   And it said we open sourced it to the fans and they've just gone crazy with it.
[01:08:14.460 --> 01:08:17.460]   Love you, West. I'm the queen of Kinwam.
[01:08:17.460 --> 01:08:25.460]   Besties are gone.
[01:08:25.460 --> 01:08:28.460]   That's my dog taking a notice in your driveway.
[01:08:28.460 --> 01:08:32.460]   Sachs. Oh man.
[01:08:32.460 --> 01:08:38.460]   We should all just get a room and just have one big huge orgy because they're all just useless.
[01:08:38.460 --> 01:08:41.460]   It's like sexual tension that they just need to release somehow.
[01:08:41.460 --> 01:08:44.460]   Wet or be?
[01:08:44.460 --> 01:08:46.460]   Wet or be?
[01:08:46.460 --> 01:08:49.460]   We need to get merch.
[01:08:49.460 --> 01:08:51.460]   Besties are gone.
[01:08:57.460 --> 01:08:59.460]   Going all in

