
[00:00:00.000 --> 00:00:14.000]   Okay, good evening everyone. Let us go and take our seats so that we can get our hearts ready to sing together and get started with Bible study.
[02:03:53.000 --> 02:03:58.000]   (silence)
[02:03:58.000 --> 02:04:03.000]   (silence)
[02:04:03.000 --> 02:04:08.000]   (silence)
[02:04:08.000 --> 02:04:13.000]   (silence)
[02:04:13.000 --> 02:04:18.000]   (silence)
[02:04:18.000 --> 02:04:23.000]   (silence)
[02:04:23.000 --> 02:04:28.000]   (silence)
[02:04:28.000 --> 02:04:33.000]   (silence)
[02:04:33.000 --> 02:04:38.000]   (silence)
[02:04:38.000 --> 02:04:43.000]   (silence)
[02:04:43.000 --> 02:04:48.000]   (silence)
[02:04:48.000 --> 02:04:53.000]   (silence)
[02:04:53.000 --> 02:04:58.000]   (silence)
[02:04:58.000 --> 02:05:03.000]   (silence)
[02:05:03.000 --> 02:05:08.000]   (silence)
[02:05:08.000 --> 02:05:13.000]   (silence)
[02:05:13.000 --> 02:05:18.000]   (silence)
[02:05:18.000 --> 02:05:23.000]   (silence)
[02:05:23.000 --> 02:05:28.000]   (silence)
[02:05:28.000 --> 02:05:33.000]   (silence)
[02:05:33.000 --> 02:05:38.000]   (silence)
[02:05:38.000 --> 02:05:43.000]   (silence)
[02:05:43.000 --> 02:05:48.000]   (silence)
[02:05:48.000 --> 02:05:53.000]   (silence)
[02:05:53.000 --> 02:05:58.000]   (silence)
[02:05:58.000 --> 02:06:03.000]   (silence)
[02:06:03.000 --> 02:06:08.000]   (silence)
[02:06:08.000 --> 02:06:13.000]   (silence)
[02:06:13.000 --> 02:06:18.000]   (silence)
[02:06:18.000 --> 02:06:23.000]   (silence)
[02:06:23.000 --> 02:06:28.000]   (silence)
[02:06:28.000 --> 02:06:33.000]   (silence)
[02:06:33.000 --> 02:06:38.000]   (silence)
[02:06:38.000 --> 02:06:43.000]   (silence)
[02:06:43.000 --> 02:06:48.000]   (silence)
[02:06:48.000 --> 02:06:53.000]   (silence)
[02:06:53.000 --> 02:06:58.000]   (silence)
[02:06:58.000 --> 02:07:03.000]   (silence)
[02:07:03.000 --> 02:07:08.000]   (silence)
[02:07:08.000 --> 02:07:13.000]   (silence)
[02:07:13.000 --> 02:07:18.000]   (silence)
[02:07:18.000 --> 02:07:23.000]   (silence)
[02:07:23.000 --> 02:07:28.000]   (silence)
[02:07:28.000 --> 02:07:33.000]   (silence)
[02:07:33.000 --> 02:07:38.000]   (silence)
[02:07:38.000 --> 02:07:43.000]   (silence)
[02:07:43.000 --> 02:07:48.000]   (silence)
[02:07:48.000 --> 02:07:53.000]   (silence)
[02:07:53.000 --> 02:07:58.000]   (silence)
[02:07:58.000 --> 02:08:03.000]   (silence)
[02:08:03.000 --> 02:08:08.000]   (silence)
[02:08:08.000 --> 02:08:13.000]   (silence)
[02:08:13.000 --> 02:08:18.000]   (silence)
[02:08:18.000 --> 02:08:23.000]   (silence)
[02:08:23.000 --> 02:08:28.000]   (silence)
[02:08:28.000 --> 02:08:33.000]   (silence)
[02:08:33.000 --> 02:08:38.000]   (silence)
[02:08:38.000 --> 02:08:43.000]   (silence)
[02:08:43.000 --> 02:08:48.000]   (silence)
[02:08:48.000 --> 02:08:53.000]   (silence)
[02:08:53.000 --> 02:08:58.000]   (silence)
[02:08:58.000 --> 02:09:03.000]   (silence)
[02:09:03.000 --> 02:09:08.000]   (silence)
[02:09:08.000 --> 02:09:13.000]   (silence)
[02:09:13.000 --> 02:09:18.000]   (silence)
[02:09:18.000 --> 02:09:23.000]   (silence)
[02:09:23.000 --> 02:09:28.000]   (silence)
[02:09:28.000 --> 02:09:33.000]   (silence)
[02:09:33.000 --> 02:09:38.000]   (silence)
[02:09:38.000 --> 02:09:43.000]   (silence)
[02:09:43.000 --> 02:09:48.000]   (silence)
[02:09:48.000 --> 02:09:53.000]   (silence)
[02:09:53.000 --> 02:09:58.000]   (silence)
[02:09:58.000 --> 02:10:03.000]   (silence)
[02:10:03.000 --> 02:10:08.000]   (silence)
[02:10:08.000 --> 02:10:13.000]   (silence)
[02:10:13.000 --> 02:10:18.000]   (silence)
[02:10:18.000 --> 02:10:23.000]   (silence)
[02:10:23.000 --> 02:10:28.000]   (silence)
[02:10:28.000 --> 02:10:33.000]   (silence)
[02:10:33.000 --> 02:10:38.000]   (silence)
[02:10:38.000 --> 02:10:43.000]   (silence)
[02:10:43.000 --> 02:10:48.000]   (silence)
[02:10:48.000 --> 02:10:53.000]   (silence)
[02:10:53.000 --> 02:10:58.000]   (silence)
[02:10:58.000 --> 02:11:03.000]   (silence)
[02:11:03.000 --> 02:11:08.000]   (silence)
[02:11:08.000 --> 02:11:13.000]   (silence)
[02:11:13.000 --> 02:11:18.000]   (silence)
[02:11:18.000 --> 02:11:23.000]   (silence)
[02:11:23.000 --> 02:11:28.000]   (silence)
[02:11:28.000 --> 02:11:33.000]   (silence)
[02:11:33.000 --> 02:11:38.000]   (silence)
[02:11:38.000 --> 02:11:43.000]   (silence)
[02:11:43.000 --> 02:11:48.000]   (silence)
[02:11:48.000 --> 02:11:53.000]   (silence)
[02:11:53.000 --> 02:11:58.000]   (silence)
[02:11:58.000 --> 02:12:03.000]   (silence)
[02:12:03.000 --> 02:12:08.000]   (silence)
[02:12:08.000 --> 02:12:13.000]   (silence)

